sequence_name,path,metadata_path,pulse_loss_rate,noise_ratio,known_tags,class_tags
train_024,train\sequences\train_024.csv,train\sequences\train_024.json,0.03313475264965626,0.44940941712092475,"1,4,5","1,4,5"
train_025,train\sequences\train_025.csv,train\sequences\train_025.json,0.014084187993786579,0.4785549656679726,"1,4,5","1,4,5"
train_026,train\sequences\train_026.csv,train\sequences\train_026.json,0.24329964282473693,0.0889946000481433,"1,4,5","1,4,5"
train_027,train\sequences\train_027.csv,train\sequences\train_027.json,0.027579683174430714,0.13114834115284163,"1,4,5","1,4,5"
train_028,train\sequences\train_028.csv,train\sequences\train_028.json,0.2396580203169087,0.2600581066009435,"1,4,5","1,4,5"
train_029,train\sequences\train_029.csv,train\sequences\train_029.json,0.317516077303929,0.4581527257087792,"1,4,5","1,4,5"
train_030,train\sequences\train_030.csv,train\sequences\train_030.json,0.4455091356123936,0.49881411959176836,"1,4,5","1,4,5"
train_031,train\sequences\train_031.csv,train\sequences\train_031.json,0.15438713498243672,0.3405531706437243,"1,4,5","1,4,5"
train_032,train\sequences\train_032.csv,train\sequences\train_032.json,0.03187664200507445,0.03879922926893453,"1,4,5","1,4,5"
train_033,train\sequences\train_033.csv,train\sequences\train_033.json,0.30009693186171404,0.3734297147163734,"1,4,5","1,4,5"
train_034,train\sequences\train_034.csv,train\sequences\train_034.json,0.36721679618919195,0.031007742274563044,"1,4,5","1,4,5"
train_035,train\sequences\train_035.csv,train\sequences\train_035.json,0.08431510446704271,0.17052648025451472,"1,4,5","1,4,5"
train_036,train\sequences\train_036.csv,train\sequences\train_036.json,0.13194241867121603,0.022081108506842195,"1,4,5","1,4,5"
train_037,train\sequences\train_037.csv,train\sequences\train_037.json,0.36568036673446785,0.4917037603902611,"1,4,5","1,4,5"
train_038,train\sequences\train_038.csv,train\sequences\train_038.json,0.09335132551214054,0.26139374633862006,"1,4,5","1,4,5"
train_039,train\sequences\train_039.csv,train\sequences\train_039.json,0.44616569720613536,0.23984388231262854,"1,4,5","1,4,5"
train_040,train\sequences\train_040.csv,train\sequences\train_040.json,0.10743449924123577,0.4060359178642531,"1,4,5","1,4,5"
train_041,train\sequences\train_041.csv,train\sequences\train_041.json,0.2170871989781607,0.046866490479885003,"1,4,5","1,4,5"
train_042,train\sequences\train_042.csv,train\sequences\train_042.json,0.38888140824160067,0.3289434300777242,"1,4,5","1,4,5"
train_043,train\sequences\train_043.csv,train\sequences\train_043.json,0.1714281780182036,0.36425035488346497,"1,4,5","1,4,5"
train_044,train\sequences\train_044.csv,train\sequences\train_044.json,0.03410132289363238,0.1450762026004181,"1,4,5","1,4,5"
train_045,train\sequences\train_045.csv,train\sequences\train_045.json,0.3911078606382166,0.4906893183892148,"1,4,5","1,4,5"
train_046,train\sequences\train_046.csv,train\sequences\train_046.json,0.3587232145317621,0.3046128301053635,"1,4,5","1,4,5"
train_047,train\sequences\train_047.csv,train\sequences\train_047.json,0.4864260508453072,0.4191143357377147,"1,4,5","1,4,5"
train_048,train\sequences\train_048.csv,train\sequences\train_048.json,0.40958272248702915,0.1261946968699142,"1,4,5","1,4,5"
train_049,train\sequences\train_049.csv,train\sequences\train_049.json,0.43635824872751516,0.18368260984340368,"1,4,5","1,4,5"
train_050,train\sequences\train_050.csv,train\sequences\train_050.json,0.30482733444391397,0.007934378778335971,"1,4,5","1,4,5"
train_051,train\sequences\train_051.csv,train\sequences\train_051.json,0.13514054754007454,0.024756528046577797,"1,4,5","1,4,5"
train_052,train\sequences\train_052.csv,train\sequences\train_052.json,0.43932063373766184,0.3303845756212471,"1,4,5","1,4,5"
train_053,train\sequences\train_053.csv,train\sequences\train_053.json,0.45447628000780166,0.42507115040202736,"1,4,5","1,4,5"
train_054,train\sequences\train_054.csv,train\sequences\train_054.json,0.3512536975290072,0.16166482323171777,"1,4,5","1,4,5"
train_055,train\sequences\train_055.csv,train\sequences\train_055.json,0.45614334011947494,0.32912299987597476,"1,4,5","1,4,5"
train_056,train\sequences\train_056.csv,train\sequences\train_056.json,0.22530055382835462,0.4955030382076049,"1,4,5","1,4,5"
train_057,train\sequences\train_057.csv,train\sequences\train_057.json,0.2573610205225243,0.16075388949144287,"1,4,5","1,4,5"
train_058,train\sequences\train_058.csv,train\sequences\train_058.json,0.3072004681479323,0.17458313742198533,"1,4,5","1,4,5"
train_059,train\sequences\train_059.csv,train\sequences\train_059.json,0.1848864573818571,0.08999880072821226,"1,4,5","1,4,5"
train_060,train\sequences\train_060.csv,train\sequences\train_060.json,0.028193511192156073,0.15428218235556795,"1,4,5","1,4,5"
train_061,train\sequences\train_061.csv,train\sequences\train_061.json,0.40077936782035395,0.16854166677707466,"1,4,5","1,4,5"
train_062,train\sequences\train_062.csv,train\sequences\train_062.json,0.25046034645827786,0.32976957575762955,"1,4,5","1,4,5"
train_063,train\sequences\train_063.csv,train\sequences\train_063.json,0.22362576421176966,0.13311786215652743,"1,4,5","1,4,5"
train_064,train\sequences\train_064.csv,train\sequences\train_064.json,0.2075176153149501,0.07332799294560066,"1,4,5","1,4,5"
train_065,train\sequences\train_065.csv,train\sequences\train_065.json,0.42754995036625854,0.22402493659145645,"1,4,5","1,4,5"
train_066,train\sequences\train_066.csv,train\sequences\train_066.json,0.42994498352484445,0.04970883988395092,"1,4,5","1,4,5"
train_067,train\sequences\train_067.csv,train\sequences\train_067.json,0.4795554792550578,0.43720787036990444,"1,4,5","1,4,5"
train_068,train\sequences\train_068.csv,train\sequences\train_068.json,0.0038758322434118697,0.20186392808155007,"1,4,5","1,4,5"
train_069,train\sequences\train_069.csv,train\sequences\train_069.json,0.4098922187482084,0.10631990314954248,"1,4,5","1,4,5"
train_070,train\sequences\train_070.csv,train\sequences\train_070.json,0.2957076334412404,0.46559667415645206,"1,4,5","1,4,5"
train_071,train\sequences\train_071.csv,train\sequences\train_071.json,0.15967733329453537,0.2981363762029446,"1,4,5","1,4,5"
train_072,train\sequences\train_072.csv,train\sequences\train_072.json,0.1380917085237165,0.3712381953011517,"1,4,5","1,4,5"
train_073,train\sequences\train_073.csv,train\sequences\train_073.json,0.3228647908127125,0.006546058183718173,"1,4,5","1,4,5"
train_074,train\sequences\train_074.csv,train\sequences\train_074.json,0.41317110046045524,0.26974246085036874,"1,4,5","1,4,5"
train_075,train\sequences\train_075.csv,train\sequences\train_075.json,0.22598339487812769,0.47905915002006944,"1,4,5","1,4,5"
train_076,train\sequences\train_076.csv,train\sequences\train_076.json,0.2994128370833155,0.1578744460427134,"1,4,5","1,4,5"
train_077,train\sequences\train_077.csv,train\sequences\train_077.json,0.2017599692605948,0.14539922547074174,"1,4,5","1,4,5"
train_078,train\sequences\train_078.csv,train\sequences\train_078.json,0.49931474602546483,0.09648894498828053,"1,4,5","1,4,5"
train_079,train\sequences\train_079.csv,train\sequences\train_079.json,0.23821410826017225,0.37796402496459075,"1,4,5","1,4,5"
train_080,train\sequences\train_080.csv,train\sequences\train_080.json,0.22945513947142532,0.1551418695077194,"1,4,5","1,4,5"
train_081,train\sequences\train_081.csv,train\sequences\train_081.json,0.2178558069098917,0.008561014550957646,"1,4,5","1,4,5"
train_082,train\sequences\train_082.csv,train\sequences\train_082.json,0.3771032958565574,0.009656789459070836,"1,4,5","1,4,5"
train_083,train\sequences\train_083.csv,train\sequences\train_083.json,0.11420680391242849,0.37035303563728555,"1,4,5","1,4,5"
train_084,train\sequences\train_084.csv,train\sequences\train_084.json,0.4476528194082627,0.021241836914088874,"1,4,5","1,4,5"
train_085,train\sequences\train_085.csv,train\sequences\train_085.json,0.01747658207651831,0.44736547778178815,"1,4,5","1,4,5"
train_086,train\sequences\train_086.csv,train\sequences\train_086.json,0.19112321346114358,0.3621693583367485,"1,4,5","1,4,5"
train_087,train\sequences\train_087.csv,train\sequences\train_087.json,0.14290601967249578,0.44525733247125227,"1,4,5","1,4,5"
train_088,train\sequences\train_088.csv,train\sequences\train_088.json,0.44745319175203613,0.3835217541990685,"1,4,5","1,4,5"
train_089,train\sequences\train_089.csv,train\sequences\train_089.json,0.2381553888077354,0.26590620495688566,"1,4,5","1,4,5"
train_090,train\sequences\train_090.csv,train\sequences\train_090.json,0.007608533612655233,0.41818930410748284,"1,4,5","1,4,5"
train_091,train\sequences\train_091.csv,train\sequences\train_091.json,0.3864109958609934,0.09356775000471085,"1,4,5","1,4,5"
train_092,train\sequences\train_092.csv,train\sequences\train_092.json,0.15458368207594997,0.4950377429868115,"1,4,5","1,4,5"
train_093,train\sequences\train_093.csv,train\sequences\train_093.json,0.16478631436953745,0.15224973807447673,"1,4,5","1,4,5"
train_094,train\sequences\train_094.csv,train\sequences\train_094.json,0.07463607461118205,0.06906096254162986,"1,4,5","1,4,5"
train_095,train\sequences\train_095.csv,train\sequences\train_095.json,0.333171128759223,0.2418866900232181,"1,4,5","1,4,5"
train_096,train\sequences\train_096.csv,train\sequences\train_096.json,0.14770763337049575,0.1114537719672622,"1,4,5","1,4,5"
train_097,train\sequences\train_097.csv,train\sequences\train_097.json,0.2970384047744822,0.3645668012846227,"1,4,5","1,4,5"
train_098,train\sequences\train_098.csv,train\sequences\train_098.json,0.08342319967023065,0.3074789031110688,"1,4,5","1,4,5"
train_099,train\sequences\train_099.csv,train\sequences\train_099.json,0.0912173415994747,0.17454789858903058,"1,4,5","1,4,5"
train_100,train\sequences\train_100.csv,train\sequences\train_100.json,0.12153753672600631,0.14934616649817473,"1,4,5","1,4,5"
train_101,train\sequences\train_101.csv,train\sequences\train_101.json,0.139796238608417,0.03761377607475669,"1,4,5","1,4,5"
train_102,train\sequences\train_102.csv,train\sequences\train_102.json,0.4309439469482836,0.07305190957790059,"1,4,5","1,4,5"
train_103,train\sequences\train_103.csv,train\sequences\train_103.json,0.34570480950876814,0.29264215896062207,"1,4,5","1,4,5"
train_104,train\sequences\train_104.csv,train\sequences\train_104.json,0.1372256775925464,0.11503232250751605,"1,4,5","1,4,5"
train_105,train\sequences\train_105.csv,train\sequences\train_105.json,0.3027229061539241,0.31465750695574185,"1,4,5","1,4,5"
train_106,train\sequences\train_106.csv,train\sequences\train_106.json,0.42681261161798584,0.4925293251655183,"1,4,5","1,4,5"
train_107,train\sequences\train_107.csv,train\sequences\train_107.json,0.25441050895758605,0.2444523576215929,"1,4,5","1,4,5"
train_108,train\sequences\train_108.csv,train\sequences\train_108.json,0.4169759137961359,0.3100778246256232,"1,4,5","1,4,5"
train_109,train\sequences\train_109.csv,train\sequences\train_109.json,0.4282836755667663,0.26981760533541976,"1,4,5","1,4,5"
train_110,train\sequences\train_110.csv,train\sequences\train_110.json,0.4099789786088526,0.28622539061656554,"1,4,5","1,4,5"
train_111,train\sequences\train_111.csv,train\sequences\train_111.json,0.09546390221261541,0.4923117361848266,"1,4,5","1,4,5"
train_112,train\sequences\train_112.csv,train\sequences\train_112.json,0.34663215589492297,0.34471111803655624,"1,4,5","1,4,5"
train_113,train\sequences\train_113.csv,train\sequences\train_113.json,0.3976615145345571,0.1865291524781254,"1,4,5","1,4,5"
train_114,train\sequences\train_114.csv,train\sequences\train_114.json,0.4538537855647172,0.3944259824144254,"1,4,5","1,4,5"
train_115,train\sequences\train_115.csv,train\sequences\train_115.json,0.03226519628255037,0.1481359271070155,"1,4,5","1,4,5"
train_116,train\sequences\train_116.csv,train\sequences\train_116.json,0.22969507458054572,0.01630091394383787,"1,4,5","1,4,5"
train_117,train\sequences\train_117.csv,train\sequences\train_117.json,0.1447180689399245,0.49973688547068734,"1,4,5","1,4,5"
train_118,train\sequences\train_118.csv,train\sequences\train_118.json,0.08101707643707928,0.22698627970143348,"1,4,5","1,4,5"
train_119,train\sequences\train_119.csv,train\sequences\train_119.json,0.44508194026551806,0.16549488128709072,"1,4,5","1,4,5"
train_120,train\sequences\train_120.csv,train\sequences\train_120.json,0.27931192418923056,0.22142255918643688,"1,4,5","1,4,5"
train_121,train\sequences\train_121.csv,train\sequences\train_121.json,0.059569760546667516,0.19225475805670422,"1,4,5","1,4,5"
train_122,train\sequences\train_122.csv,train\sequences\train_122.json,0.017442535810146598,0.3617423096070579,"1,4,5","1,4,5"
train_123,train\sequences\train_123.csv,train\sequences\train_123.json,0.1680290586724656,0.44077070231465504,"1,4,5","1,4,5"
train_124,train\sequences\train_124.csv,train\sequences\train_124.json,0.3328566696870407,0.48900599044470744,"1,4,5","1,4,5"
train_125,train\sequences\train_125.csv,train\sequences\train_125.json,0.13359738588963477,0.4703907484868651,"1,4,5","1,4,5"
train_126,train\sequences\train_126.csv,train\sequences\train_126.json,0.008654934722424124,0.1561545211259307,"1,4,5","1,4,5"
train_127,train\sequences\train_127.csv,train\sequences\train_127.json,0.43868862755882254,0.17872151623627597,"1,4,5","1,4,5"
train_128,train\sequences\train_128.csv,train\sequences\train_128.json,0.4573256210012495,0.4635474466873908,"1,4,5","1,4,5"
train_129,train\sequences\train_129.csv,train\sequences\train_129.json,0.016361180685787013,0.21846419512283954,"1,4,5","1,4,5"
train_130,train\sequences\train_130.csv,train\sequences\train_130.json,0.4774649947659122,0.4703231477319901,"1,4,5","1,4,5"
train_131,train\sequences\train_131.csv,train\sequences\train_131.json,0.4713872919720507,0.2146711782465482,"1,4,5","1,4,5"
train_132,train\sequences\train_132.csv,train\sequences\train_132.json,0.05675108754107272,0.23501602502817392,"1,4,5","1,4,5"
train_133,train\sequences\train_133.csv,train\sequences\train_133.json,0.1947610209851116,0.4102673466581989,"1,4,5","1,4,5"
train_134,train\sequences\train_134.csv,train\sequences\train_134.json,0.20527823207214146,0.4789224624767682,"1,4,5","1,4,5"
train_135,train\sequences\train_135.csv,train\sequences\train_135.json,0.4517239626735268,0.058228657282961116,"1,4,5","1,4,5"
train_136,train\sequences\train_136.csv,train\sequences\train_136.json,0.08324888548948028,0.4106925306484571,"1,4,5","1,4,5"
train_137,train\sequences\train_137.csv,train\sequences\train_137.json,0.32748466527087183,0.3039093136372321,"1,4,5","1,4,5"
train_138,train\sequences\train_138.csv,train\sequences\train_138.json,0.15626641886815262,0.42887407570587704,"1,4,5","1,4,5"
train_139,train\sequences\train_139.csv,train\sequences\train_139.json,0.19943863368343046,0.08871285411752328,"1,4,5","1,4,5"
train_140,train\sequences\train_140.csv,train\sequences\train_140.json,0.44301005556191403,0.39527402267288747,"1,4,5","1,4,5"
train_141,train\sequences\train_141.csv,train\sequences\train_141.json,0.21695890285059122,0.4130626222332066,"1,4,5","1,4,5"
train_142,train\sequences\train_142.csv,train\sequences\train_142.json,0.3028700543538269,0.15863831923409077,"1,4,5","1,4,5"
train_143,train\sequences\train_143.csv,train\sequences\train_143.json,0.47478998809426454,0.4686596702195604,"1,4,5","1,4,5"
train_144,train\sequences\train_144.csv,train\sequences\train_144.json,0.3408287751025151,0.38327923542189635,"1,4,5","1,4,5"
train_145,train\sequences\train_145.csv,train\sequences\train_145.json,0.1869021709772094,0.44393861064940915,"1,4,5","1,4,5"
train_146,train\sequences\train_146.csv,train\sequences\train_146.json,0.13027391604513056,0.3334980482157692,"1,4,5","1,4,5"
train_147,train\sequences\train_147.csv,train\sequences\train_147.json,0.053308843206201606,0.4710720581799264,"1,4,5","1,4,5"
train_148,train\sequences\train_148.csv,train\sequences\train_148.json,0.23743741566090676,0.02789146820004884,"1,4,5","1,4,5"
train_149,train\sequences\train_149.csv,train\sequences\train_149.json,0.21516972520180028,0.10756811639062375,"1,4,5","1,4,5"
train_150,train\sequences\train_150.csv,train\sequences\train_150.json,0.06275216286798341,0.01578690029921298,"1,4,5","1,4,5"
train_151,train\sequences\train_151.csv,train\sequences\train_151.json,0.11508873129058395,0.20153354248114697,"1,4,5","1,4,5"
train_152,train\sequences\train_152.csv,train\sequences\train_152.json,0.35662956988416133,0.04567788141344731,"1,4,5","1,4,5"
train_153,train\sequences\train_153.csv,train\sequences\train_153.json,0.13628232976844684,0.3412957591365632,"1,4,5","1,4,5"
train_154,train\sequences\train_154.csv,train\sequences\train_154.json,0.2233598992135804,0.20733670276873806,"1,4,5","1,4,5"
train_155,train\sequences\train_155.csv,train\sequences\train_155.json,0.12279063304088422,0.31763979145255994,"1,4,5","1,4,5"
train_156,train\sequences\train_156.csv,train\sequences\train_156.json,0.2595153070737077,0.00997639657255639,"1,4,5","1,4,5"
train_157,train\sequences\train_157.csv,train\sequences\train_157.json,0.0026479163034873743,0.26971551757603357,"1,4,5","1,4,5"
train_158,train\sequences\train_158.csv,train\sequences\train_158.json,0.3784859099903133,0.002988816042153286,"1,4,5","1,4,5"
train_159,train\sequences\train_159.csv,train\sequences\train_159.json,0.34801976738068413,0.4538177410021813,"1,4,5","1,4,5"
