sequence_name,path,metadata_path,pulse_loss_rate,noise_ratio,known_tags,class_tags
loss05_noise05_015,loss05_noise05\sequences\loss05_noise05_015.csv,loss05_noise05\sequences\loss05_noise05_015.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_016,loss05_noise05\sequences\loss05_noise05_016.csv,loss05_noise05\sequences\loss05_noise05_016.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_017,loss05_noise05\sequences\loss05_noise05_017.csv,loss05_noise05\sequences\loss05_noise05_017.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_018,loss05_noise05\sequences\loss05_noise05_018.csv,loss05_noise05\sequences\loss05_noise05_018.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_019,loss05_noise05\sequences\loss05_noise05_019.csv,loss05_noise05\sequences\loss05_noise05_019.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_020,loss05_noise05\sequences\loss05_noise05_020.csv,loss05_noise05\sequences\loss05_noise05_020.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_021,loss05_noise05\sequences\loss05_noise05_021.csv,loss05_noise05\sequences\loss05_noise05_021.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_022,loss05_noise05\sequences\loss05_noise05_022.csv,loss05_noise05\sequences\loss05_noise05_022.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_023,loss05_noise05\sequences\loss05_noise05_023.csv,loss05_noise05\sequences\loss05_noise05_023.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_024,loss05_noise05\sequences\loss05_noise05_024.csv,loss05_noise05\sequences\loss05_noise05_024.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_025,loss05_noise05\sequences\loss05_noise05_025.csv,loss05_noise05\sequences\loss05_noise05_025.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_026,loss05_noise05\sequences\loss05_noise05_026.csv,loss05_noise05\sequences\loss05_noise05_026.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_027,loss05_noise05\sequences\loss05_noise05_027.csv,loss05_noise05\sequences\loss05_noise05_027.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_028,loss05_noise05\sequences\loss05_noise05_028.csv,loss05_noise05\sequences\loss05_noise05_028.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_029,loss05_noise05\sequences\loss05_noise05_029.csv,loss05_noise05\sequences\loss05_noise05_029.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_030,loss05_noise05\sequences\loss05_noise05_030.csv,loss05_noise05\sequences\loss05_noise05_030.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_031,loss05_noise05\sequences\loss05_noise05_031.csv,loss05_noise05\sequences\loss05_noise05_031.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_032,loss05_noise05\sequences\loss05_noise05_032.csv,loss05_noise05\sequences\loss05_noise05_032.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_033,loss05_noise05\sequences\loss05_noise05_033.csv,loss05_noise05\sequences\loss05_noise05_033.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_034,loss05_noise05\sequences\loss05_noise05_034.csv,loss05_noise05\sequences\loss05_noise05_034.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_035,loss05_noise05\sequences\loss05_noise05_035.csv,loss05_noise05\sequences\loss05_noise05_035.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_036,loss05_noise05\sequences\loss05_noise05_036.csv,loss05_noise05\sequences\loss05_noise05_036.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_037,loss05_noise05\sequences\loss05_noise05_037.csv,loss05_noise05\sequences\loss05_noise05_037.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_038,loss05_noise05\sequences\loss05_noise05_038.csv,loss05_noise05\sequences\loss05_noise05_038.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_039,loss05_noise05\sequences\loss05_noise05_039.csv,loss05_noise05\sequences\loss05_noise05_039.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_040,loss05_noise05\sequences\loss05_noise05_040.csv,loss05_noise05\sequences\loss05_noise05_040.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_041,loss05_noise05\sequences\loss05_noise05_041.csv,loss05_noise05\sequences\loss05_noise05_041.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_042,loss05_noise05\sequences\loss05_noise05_042.csv,loss05_noise05\sequences\loss05_noise05_042.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_043,loss05_noise05\sequences\loss05_noise05_043.csv,loss05_noise05\sequences\loss05_noise05_043.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_044,loss05_noise05\sequences\loss05_noise05_044.csv,loss05_noise05\sequences\loss05_noise05_044.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_045,loss05_noise05\sequences\loss05_noise05_045.csv,loss05_noise05\sequences\loss05_noise05_045.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_046,loss05_noise05\sequences\loss05_noise05_046.csv,loss05_noise05\sequences\loss05_noise05_046.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_047,loss05_noise05\sequences\loss05_noise05_047.csv,loss05_noise05\sequences\loss05_noise05_047.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_048,loss05_noise05\sequences\loss05_noise05_048.csv,loss05_noise05\sequences\loss05_noise05_048.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_049,loss05_noise05\sequences\loss05_noise05_049.csv,loss05_noise05\sequences\loss05_noise05_049.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_050,loss05_noise05\sequences\loss05_noise05_050.csv,loss05_noise05\sequences\loss05_noise05_050.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_051,loss05_noise05\sequences\loss05_noise05_051.csv,loss05_noise05\sequences\loss05_noise05_051.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_052,loss05_noise05\sequences\loss05_noise05_052.csv,loss05_noise05\sequences\loss05_noise05_052.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_053,loss05_noise05\sequences\loss05_noise05_053.csv,loss05_noise05\sequences\loss05_noise05_053.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_054,loss05_noise05\sequences\loss05_noise05_054.csv,loss05_noise05\sequences\loss05_noise05_054.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_055,loss05_noise05\sequences\loss05_noise05_055.csv,loss05_noise05\sequences\loss05_noise05_055.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_056,loss05_noise05\sequences\loss05_noise05_056.csv,loss05_noise05\sequences\loss05_noise05_056.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_057,loss05_noise05\sequences\loss05_noise05_057.csv,loss05_noise05\sequences\loss05_noise05_057.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_058,loss05_noise05\sequences\loss05_noise05_058.csv,loss05_noise05\sequences\loss05_noise05_058.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_059,loss05_noise05\sequences\loss05_noise05_059.csv,loss05_noise05\sequences\loss05_noise05_059.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_060,loss05_noise05\sequences\loss05_noise05_060.csv,loss05_noise05\sequences\loss05_noise05_060.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_061,loss05_noise05\sequences\loss05_noise05_061.csv,loss05_noise05\sequences\loss05_noise05_061.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_062,loss05_noise05\sequences\loss05_noise05_062.csv,loss05_noise05\sequences\loss05_noise05_062.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_063,loss05_noise05\sequences\loss05_noise05_063.csv,loss05_noise05\sequences\loss05_noise05_063.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_064,loss05_noise05\sequences\loss05_noise05_064.csv,loss05_noise05\sequences\loss05_noise05_064.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_065,loss05_noise05\sequences\loss05_noise05_065.csv,loss05_noise05\sequences\loss05_noise05_065.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_066,loss05_noise05\sequences\loss05_noise05_066.csv,loss05_noise05\sequences\loss05_noise05_066.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_067,loss05_noise05\sequences\loss05_noise05_067.csv,loss05_noise05\sequences\loss05_noise05_067.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_068,loss05_noise05\sequences\loss05_noise05_068.csv,loss05_noise05\sequences\loss05_noise05_068.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_069,loss05_noise05\sequences\loss05_noise05_069.csv,loss05_noise05\sequences\loss05_noise05_069.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_070,loss05_noise05\sequences\loss05_noise05_070.csv,loss05_noise05\sequences\loss05_noise05_070.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_071,loss05_noise05\sequences\loss05_noise05_071.csv,loss05_noise05\sequences\loss05_noise05_071.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_072,loss05_noise05\sequences\loss05_noise05_072.csv,loss05_noise05\sequences\loss05_noise05_072.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_073,loss05_noise05\sequences\loss05_noise05_073.csv,loss05_noise05\sequences\loss05_noise05_073.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_074,loss05_noise05\sequences\loss05_noise05_074.csv,loss05_noise05\sequences\loss05_noise05_074.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_075,loss05_noise05\sequences\loss05_noise05_075.csv,loss05_noise05\sequences\loss05_noise05_075.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_076,loss05_noise05\sequences\loss05_noise05_076.csv,loss05_noise05\sequences\loss05_noise05_076.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_077,loss05_noise05\sequences\loss05_noise05_077.csv,loss05_noise05\sequences\loss05_noise05_077.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_078,loss05_noise05\sequences\loss05_noise05_078.csv,loss05_noise05\sequences\loss05_noise05_078.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_079,loss05_noise05\sequences\loss05_noise05_079.csv,loss05_noise05\sequences\loss05_noise05_079.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_080,loss05_noise05\sequences\loss05_noise05_080.csv,loss05_noise05\sequences\loss05_noise05_080.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_081,loss05_noise05\sequences\loss05_noise05_081.csv,loss05_noise05\sequences\loss05_noise05_081.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_082,loss05_noise05\sequences\loss05_noise05_082.csv,loss05_noise05\sequences\loss05_noise05_082.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_083,loss05_noise05\sequences\loss05_noise05_083.csv,loss05_noise05\sequences\loss05_noise05_083.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_084,loss05_noise05\sequences\loss05_noise05_084.csv,loss05_noise05\sequences\loss05_noise05_084.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_085,loss05_noise05\sequences\loss05_noise05_085.csv,loss05_noise05\sequences\loss05_noise05_085.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_086,loss05_noise05\sequences\loss05_noise05_086.csv,loss05_noise05\sequences\loss05_noise05_086.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_087,loss05_noise05\sequences\loss05_noise05_087.csv,loss05_noise05\sequences\loss05_noise05_087.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_088,loss05_noise05\sequences\loss05_noise05_088.csv,loss05_noise05\sequences\loss05_noise05_088.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_089,loss05_noise05\sequences\loss05_noise05_089.csv,loss05_noise05\sequences\loss05_noise05_089.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_090,loss05_noise05\sequences\loss05_noise05_090.csv,loss05_noise05\sequences\loss05_noise05_090.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_091,loss05_noise05\sequences\loss05_noise05_091.csv,loss05_noise05\sequences\loss05_noise05_091.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_092,loss05_noise05\sequences\loss05_noise05_092.csv,loss05_noise05\sequences\loss05_noise05_092.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_093,loss05_noise05\sequences\loss05_noise05_093.csv,loss05_noise05\sequences\loss05_noise05_093.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_094,loss05_noise05\sequences\loss05_noise05_094.csv,loss05_noise05\sequences\loss05_noise05_094.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_095,loss05_noise05\sequences\loss05_noise05_095.csv,loss05_noise05\sequences\loss05_noise05_095.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_096,loss05_noise05\sequences\loss05_noise05_096.csv,loss05_noise05\sequences\loss05_noise05_096.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_097,loss05_noise05\sequences\loss05_noise05_097.csv,loss05_noise05\sequences\loss05_noise05_097.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_098,loss05_noise05\sequences\loss05_noise05_098.csv,loss05_noise05\sequences\loss05_noise05_098.json,0.5,0.5,"1,4,5","1,4,5"
loss05_noise05_099,loss05_noise05\sequences\loss05_noise05_099.csv,loss05_noise05\sequences\loss05_noise05_099.json,0.5,0.5,"1,4,5","1,4,5"
