sequence_name,path,metadata_path,pulse_loss_rate,noise_ratio,known_tags,class_tags
train_034,train\sequences\train_034.csv,train\sequences\train_034.json,0.3159175852032693,0.3850086443616867,"1,2,3,4,5","1,2,3,4,5"
train_035,train\sequences\train_035.csv,train\sequences\train_035.json,0.014293289001908072,0.4056763871877149,"1,2,3,4,5","1,2,3,4,5"
train_036,train\sequences\train_036.csv,train\sequences\train_036.json,0.08892123282217074,0.1918134839319322,"1,2,3,4,5","1,2,3,4,5"
train_037,train\sequences\train_037.csv,train\sequences\train_037.json,0.14877771023321001,0.024596476943625933,"1,2,3,4,5","1,2,3,4,5"
train_038,train\sequences\train_038.csv,train\sequences\train_038.json,0.09792405476014188,0.26451607975996755,"1,2,3,4,5","1,2,3,4,5"
train_039,train\sequences\train_039.csv,train\sequences\train_039.json,0.05411061097878578,0.17068080497575522,"1,2,3,4,5","1,2,3,4,5"
train_040,train\sequences\train_040.csv,train\sequences\train_040.json,0.3846658420427321,0.22329618996467077,"1,2,3,4,5","1,2,3,4,5"
train_041,train\sequences\train_041.csv,train\sequences\train_041.json,0.3295261500467695,0.48413929505857306,"1,2,3,4,5","1,2,3,4,5"
train_042,train\sequences\train_042.csv,train\sequences\train_042.json,0.44719535497041657,0.20742853383058618,"1,2,3,4,5","1,2,3,4,5"
train_043,train\sequences\train_043.csv,train\sequences\train_043.json,0.056047714173221075,0.006287826605746782,"1,2,3,4,5","1,2,3,4,5"
train_044,train\sequences\train_044.csv,train\sequences\train_044.json,0.1159889161034296,0.38095625455220633,"1,2,3,4,5","1,2,3,4,5"
train_045,train\sequences\train_045.csv,train\sequences\train_045.json,0.37144276684146255,0.19626874678675182,"1,2,3,4,5","1,2,3,4,5"
train_046,train\sequences\train_046.csv,train\sequences\train_046.json,0.3761069543564779,0.43464812389283014,"1,2,3,4,5","1,2,3,4,5"
train_047,train\sequences\train_047.csv,train\sequences\train_047.json,0.2402908575709316,0.30706137841596043,"1,2,3,4,5","1,2,3,4,5"
train_048,train\sequences\train_048.csv,train\sequences\train_048.json,0.19460616504956618,0.18038563281414483,"1,2,3,4,5","1,2,3,4,5"
train_049,train\sequences\train_049.csv,train\sequences\train_049.json,0.4025800784171724,0.49045665089043555,"1,2,3,4,5","1,2,3,4,5"
train_050,train\sequences\train_050.csv,train\sequences\train_050.json,0.08676452575412547,0.26738941421660184,"1,2,3,4,5","1,2,3,4,5"
train_051,train\sequences\train_051.csv,train\sequences\train_051.json,0.047925112150352944,0.08847621788725157,"1,2,3,4,5","1,2,3,4,5"
train_052,train\sequences\train_052.csv,train\sequences\train_052.json,0.2973711391522389,0.46638377197665826,"1,2,3,4,5","1,2,3,4,5"
train_053,train\sequences\train_053.csv,train\sequences\train_053.json,0.39567600791421353,0.19748573467042968,"1,2,3,4,5","1,2,3,4,5"
train_054,train\sequences\train_054.csv,train\sequences\train_054.json,0.15387674423714987,0.3269774992003196,"1,2,3,4,5","1,2,3,4,5"
train_055,train\sequences\train_055.csv,train\sequences\train_055.json,0.47780126431215875,0.032414713626709,"1,2,3,4,5","1,2,3,4,5"
train_056,train\sequences\train_056.csv,train\sequences\train_056.json,0.29697269703774476,0.1312593208460861,"1,2,3,4,5","1,2,3,4,5"
train_057,train\sequences\train_057.csv,train\sequences\train_057.json,0.4918295694344824,0.38291557099113865,"1,2,3,4,5","1,2,3,4,5"
train_058,train\sequences\train_058.csv,train\sequences\train_058.json,0.47692582709678333,0.09648360070779716,"1,2,3,4,5","1,2,3,4,5"
train_059,train\sequences\train_059.csv,train\sequences\train_059.json,0.3527045889684302,0.09651606882837693,"1,2,3,4,5","1,2,3,4,5"
train_060,train\sequences\train_060.csv,train\sequences\train_060.json,0.28565615601142935,0.46511500860663935,"1,2,3,4,5","1,2,3,4,5"
train_061,train\sequences\train_061.csv,train\sequences\train_061.json,0.007554489089814653,0.40822893771629537,"1,2,3,4,5","1,2,3,4,5"
train_062,train\sequences\train_062.csv,train\sequences\train_062.json,0.16014930272849598,0.1681798788572857,"1,2,3,4,5","1,2,3,4,5"
train_063,train\sequences\train_063.csv,train\sequences\train_063.json,0.2847484083188812,0.30143534710762776,"1,2,3,4,5","1,2,3,4,5"
train_064,train\sequences\train_064.csv,train\sequences\train_064.json,0.47245273447213393,0.43579849565320994,"1,2,3,4,5","1,2,3,4,5"
train_065,train\sequences\train_065.csv,train\sequences\train_065.json,0.19261757638870985,0.2518948801219958,"1,2,3,4,5","1,2,3,4,5"
train_066,train\sequences\train_066.csv,train\sequences\train_066.json,0.10810863087201417,0.3961541863421795,"1,2,3,4,5","1,2,3,4,5"
train_067,train\sequences\train_067.csv,train\sequences\train_067.json,0.17862657221020184,0.44467612578994614,"1,2,3,4,5","1,2,3,4,5"
train_068,train\sequences\train_068.csv,train\sequences\train_068.json,0.3955434249959936,0.450521187673125,"1,2,3,4,5","1,2,3,4,5"
train_069,train\sequences\train_069.csv,train\sequences\train_069.json,0.06823087653752319,0.18680416839681624,"1,2,3,4,5","1,2,3,4,5"
train_070,train\sequences\train_070.csv,train\sequences\train_070.json,0.0973180997091404,0.2646265963769394,"1,2,3,4,5","1,2,3,4,5"
train_071,train\sequences\train_071.csv,train\sequences\train_071.json,0.4322967695591271,0.49366832280149947,"1,2,3,4,5","1,2,3,4,5"
train_072,train\sequences\train_072.csv,train\sequences\train_072.json,0.26043414880711613,0.3713531036675301,"1,2,3,4,5","1,2,3,4,5"
train_073,train\sequences\train_073.csv,train\sequences\train_073.json,0.29578258001760577,0.16142201691798924,"1,2,3,4,5","1,2,3,4,5"
train_074,train\sequences\train_074.csv,train\sequences\train_074.json,0.15017161930968204,0.16653195259861053,"1,2,3,4,5","1,2,3,4,5"
train_075,train\sequences\train_075.csv,train\sequences\train_075.json,0.45610568890209524,0.12346213632305336,"1,2,3,4,5","1,2,3,4,5"
train_076,train\sequences\train_076.csv,train\sequences\train_076.json,0.426263201916384,0.4935928854162738,"1,2,3,4,5","1,2,3,4,5"
train_077,train\sequences\train_077.csv,train\sequences\train_077.json,0.036775472147464905,0.27759886482876023,"1,2,3,4,5","1,2,3,4,5"
train_078,train\sequences\train_078.csv,train\sequences\train_078.json,0.3111996663338517,0.3517687957251358,"1,2,3,4,5","1,2,3,4,5"
train_079,train\sequences\train_079.csv,train\sequences\train_079.json,0.21405408627342293,0.22079094407450756,"1,2,3,4,5","1,2,3,4,5"
train_080,train\sequences\train_080.csv,train\sequences\train_080.json,0.3922148620218541,0.06376620689823548,"1,2,3,4,5","1,2,3,4,5"
train_081,train\sequences\train_081.csv,train\sequences\train_081.json,0.24179108190417659,0.33235668111877287,"1,2,3,4,5","1,2,3,4,5"
train_082,train\sequences\train_082.csv,train\sequences\train_082.json,0.4414679911602448,0.411025702954076,"1,2,3,4,5","1,2,3,4,5"
train_083,train\sequences\train_083.csv,train\sequences\train_083.json,0.11197158790005635,0.189476953356067,"1,2,3,4,5","1,2,3,4,5"
train_084,train\sequences\train_084.csv,train\sequences\train_084.json,0.13739050569058786,0.4805261635117329,"1,2,3,4,5","1,2,3,4,5"
train_085,train\sequences\train_085.csv,train\sequences\train_085.json,0.2911224658973018,0.3859591918391509,"1,2,3,4,5","1,2,3,4,5"
train_086,train\sequences\train_086.csv,train\sequences\train_086.json,0.13902845168114003,0.2163401826524059,"1,2,3,4,5","1,2,3,4,5"
train_087,train\sequences\train_087.csv,train\sequences\train_087.json,0.07633532363397821,0.25089452419429004,"1,2,3,4,5","1,2,3,4,5"
train_088,train\sequences\train_088.csv,train\sequences\train_088.json,0.48188466230329313,0.49918359350945324,"1,2,3,4,5","1,2,3,4,5"
train_089,train\sequences\train_089.csv,train\sequences\train_089.json,0.047857976252376366,0.435308556415848,"1,2,3,4,5","1,2,3,4,5"
train_090,train\sequences\train_090.csv,train\sequences\train_090.json,0.2195699974636951,0.32487801163367536,"1,2,3,4,5","1,2,3,4,5"
train_091,train\sequences\train_091.csv,train\sequences\train_091.json,0.18327874897311136,0.08369038742031659,"1,2,3,4,5","1,2,3,4,5"
train_092,train\sequences\train_092.csv,train\sequences\train_092.json,0.14299063285439007,0.2241671299889913,"1,2,3,4,5","1,2,3,4,5"
train_093,train\sequences\train_093.csv,train\sequences\train_093.json,0.17678203223179695,0.14985163339878876,"1,2,3,4,5","1,2,3,4,5"
train_094,train\sequences\train_094.csv,train\sequences\train_094.json,0.1530068808196534,0.21125672124879896,"1,2,3,4,5","1,2,3,4,5"
train_095,train\sequences\train_095.csv,train\sequences\train_095.json,0.4896238141964271,0.34562715710835146,"1,2,3,4,5","1,2,3,4,5"
train_096,train\sequences\train_096.csv,train\sequences\train_096.json,0.018316886273867017,0.16217120071010316,"1,2,3,4,5","1,2,3,4,5"
train_097,train\sequences\train_097.csv,train\sequences\train_097.json,0.4256270552324296,0.36432022606456516,"1,2,3,4,5","1,2,3,4,5"
train_098,train\sequences\train_098.csv,train\sequences\train_098.json,0.15669959657660737,0.4940212756484362,"1,2,3,4,5","1,2,3,4,5"
train_099,train\sequences\train_099.csv,train\sequences\train_099.json,0.0950069145119371,0.4693663841428295,"1,2,3,4,5","1,2,3,4,5"
train_100,train\sequences\train_100.csv,train\sequences\train_100.json,0.09272656610149688,0.32627917153980684,"1,2,3,4,5","1,2,3,4,5"
train_101,train\sequences\train_101.csv,train\sequences\train_101.json,0.26684083356323174,0.4900789457868831,"1,2,3,4,5","1,2,3,4,5"
train_102,train\sequences\train_102.csv,train\sequences\train_102.json,0.18744993113304959,0.12788901537717107,"1,2,3,4,5","1,2,3,4,5"
train_103,train\sequences\train_103.csv,train\sequences\train_103.json,0.4831733325771846,0.3022630554615652,"1,2,3,4,5","1,2,3,4,5"
train_104,train\sequences\train_104.csv,train\sequences\train_104.json,0.03141726784746385,0.3579101733881454,"1,2,3,4,5","1,2,3,4,5"
train_105,train\sequences\train_105.csv,train\sequences\train_105.json,0.2966190177901886,0.024613304787624968,"1,2,3,4,5","1,2,3,4,5"
train_106,train\sequences\train_106.csv,train\sequences\train_106.json,0.1396128837982264,0.44840373377217185,"1,2,3,4,5","1,2,3,4,5"
train_107,train\sequences\train_107.csv,train\sequences\train_107.json,0.29240810316739346,0.16484299661921809,"1,2,3,4,5","1,2,3,4,5"
train_108,train\sequences\train_108.csv,train\sequences\train_108.json,0.015573845726572277,0.4218726886494463,"1,2,3,4,5","1,2,3,4,5"
train_109,train\sequences\train_109.csv,train\sequences\train_109.json,0.296432666446715,0.07961323743681553,"1,2,3,4,5","1,2,3,4,5"
train_110,train\sequences\train_110.csv,train\sequences\train_110.json,0.4998062053618397,0.24465809293064927,"1,2,3,4,5","1,2,3,4,5"
train_111,train\sequences\train_111.csv,train\sequences\train_111.json,0.14378733476454075,0.4961091615034956,"1,2,3,4,5","1,2,3,4,5"
train_112,train\sequences\train_112.csv,train\sequences\train_112.json,0.4028710632743751,0.17645319315269792,"1,2,3,4,5","1,2,3,4,5"
train_113,train\sequences\train_113.csv,train\sequences\train_113.json,0.1551958273338408,0.10749385871893868,"1,2,3,4,5","1,2,3,4,5"
train_114,train\sequences\train_114.csv,train\sequences\train_114.json,0.4082743935768202,0.05604545169149028,"1,2,3,4,5","1,2,3,4,5"
train_115,train\sequences\train_115.csv,train\sequences\train_115.json,0.4417577692008081,0.1297409391126662,"1,2,3,4,5","1,2,3,4,5"
train_116,train\sequences\train_116.csv,train\sequences\train_116.json,0.4742281817116591,0.49573646136088745,"1,2,3,4,5","1,2,3,4,5"
train_117,train\sequences\train_117.csv,train\sequences\train_117.json,0.26433055228212704,0.19891388453436432,"1,2,3,4,5","1,2,3,4,5"
train_118,train\sequences\train_118.csv,train\sequences\train_118.json,0.4484248393855843,0.4666449263003845,"1,2,3,4,5","1,2,3,4,5"
train_119,train\sequences\train_119.csv,train\sequences\train_119.json,0.41875498310247367,0.21515688592927767,"1,2,3,4,5","1,2,3,4,5"
train_120,train\sequences\train_120.csv,train\sequences\train_120.json,0.3980861558957608,0.039727804199314765,"1,2,3,4,5","1,2,3,4,5"
train_121,train\sequences\train_121.csv,train\sequences\train_121.json,0.34673880466470586,0.38539105827259595,"1,2,3,4,5","1,2,3,4,5"
train_122,train\sequences\train_122.csv,train\sequences\train_122.json,0.006761274038793841,0.12138204795492713,"1,2,3,4,5","1,2,3,4,5"
train_123,train\sequences\train_123.csv,train\sequences\train_123.json,0.10240503136473378,0.4392664090962312,"1,2,3,4,5","1,2,3,4,5"
train_124,train\sequences\train_124.csv,train\sequences\train_124.json,0.3352105959689156,0.2053240705535208,"1,2,3,4,5","1,2,3,4,5"
train_125,train\sequences\train_125.csv,train\sequences\train_125.json,0.22575896114746674,0.2239604463453571,"1,2,3,4,5","1,2,3,4,5"
train_126,train\sequences\train_126.csv,train\sequences\train_126.json,0.43134307235609637,0.4533098676777085,"1,2,3,4,5","1,2,3,4,5"
train_127,train\sequences\train_127.csv,train\sequences\train_127.json,0.4451231468042224,0.24481423599324964,"1,2,3,4,5","1,2,3,4,5"
train_128,train\sequences\train_128.csv,train\sequences\train_128.json,0.2760177858020341,0.49401661668304236,"1,2,3,4,5","1,2,3,4,5"
train_129,train\sequences\train_129.csv,train\sequences\train_129.json,0.0638229678408535,0.460950806575906,"1,2,3,4,5","1,2,3,4,5"
train_130,train\sequences\train_130.csv,train\sequences\train_130.json,0.08513509308672557,0.04114227836305867,"1,2,3,4,5","1,2,3,4,5"
train_131,train\sequences\train_131.csv,train\sequences\train_131.json,0.1870278113354359,0.48277318480295767,"1,2,3,4,5","1,2,3,4,5"
train_132,train\sequences\train_132.csv,train\sequences\train_132.json,0.15680388972489567,0.2099522799948323,"1,2,3,4,5","1,2,3,4,5"
train_133,train\sequences\train_133.csv,train\sequences\train_133.json,0.18929755143997112,0.15788449188385684,"1,2,3,4,5","1,2,3,4,5"
train_134,train\sequences\train_134.csv,train\sequences\train_134.json,0.014983942792139271,0.3318633160326227,"1,2,3,4,5","1,2,3,4,5"
train_135,train\sequences\train_135.csv,train\sequences\train_135.json,0.04193837144025503,0.10631036160313795,"1,2,3,4,5","1,2,3,4,5"
train_136,train\sequences\train_136.csv,train\sequences\train_136.json,0.16134147952604433,0.22997011556283764,"1,2,3,4,5","1,2,3,4,5"
train_137,train\sequences\train_137.csv,train\sequences\train_137.json,0.28889803434291456,0.374312357056774,"1,2,3,4,5","1,2,3,4,5"
train_138,train\sequences\train_138.csv,train\sequences\train_138.json,0.1491370199729556,0.19842985695045035,"1,2,3,4,5","1,2,3,4,5"
train_139,train\sequences\train_139.csv,train\sequences\train_139.json,0.01342345048138438,0.2384204516621502,"1,2,3,4,5","1,2,3,4,5"
train_140,train\sequences\train_140.csv,train\sequences\train_140.json,0.10981788792386687,0.06624632007386805,"1,2,3,4,5","1,2,3,4,5"
train_141,train\sequences\train_141.csv,train\sequences\train_141.json,0.0526346021829911,0.10667586621402753,"1,2,3,4,5","1,2,3,4,5"
train_142,train\sequences\train_142.csv,train\sequences\train_142.json,0.16520889271354727,0.41555711989279426,"1,2,3,4,5","1,2,3,4,5"
train_143,train\sequences\train_143.csv,train\sequences\train_143.json,0.08413721739113866,0.32258848758271,"1,2,3,4,5","1,2,3,4,5"
train_144,train\sequences\train_144.csv,train\sequences\train_144.json,0.1348921065234725,0.2633540626718,"1,2,3,4,5","1,2,3,4,5"
train_145,train\sequences\train_145.csv,train\sequences\train_145.json,0.32752381088795485,0.2609974855043084,"1,2,3,4,5","1,2,3,4,5"
train_146,train\sequences\train_146.csv,train\sequences\train_146.json,0.04048170060725936,0.3356717876910226,"1,2,3,4,5","1,2,3,4,5"
train_147,train\sequences\train_147.csv,train\sequences\train_147.json,0.3925673737421458,0.08404098396064646,"1,2,3,4,5","1,2,3,4,5"
train_148,train\sequences\train_148.csv,train\sequences\train_148.json,0.11379765862454516,0.037293217492759156,"1,2,3,4,5","1,2,3,4,5"
train_149,train\sequences\train_149.csv,train\sequences\train_149.json,0.1222223801673124,0.15172258713748382,"1,2,3,4,5","1,2,3,4,5"
train_150,train\sequences\train_150.csv,train\sequences\train_150.json,0.4031647512122268,0.4214400006655634,"1,2,3,4,5","1,2,3,4,5"
train_151,train\sequences\train_151.csv,train\sequences\train_151.json,0.157029880020168,0.2257671308255016,"1,2,3,4,5","1,2,3,4,5"
train_152,train\sequences\train_152.csv,train\sequences\train_152.json,0.3139360119492617,0.2682659761345846,"1,2,3,4,5","1,2,3,4,5"
train_153,train\sequences\train_153.csv,train\sequences\train_153.json,0.41913240686036257,0.48503989316203105,"1,2,3,4,5","1,2,3,4,5"
train_154,train\sequences\train_154.csv,train\sequences\train_154.json,0.44961261806918656,0.2819749281786871,"1,2,3,4,5","1,2,3,4,5"
train_155,train\sequences\train_155.csv,train\sequences\train_155.json,0.33323413299289467,0.1716648412625052,"1,2,3,4,5","1,2,3,4,5"
train_156,train\sequences\train_156.csv,train\sequences\train_156.json,0.2428948980037255,0.3967150636534238,"1,2,3,4,5","1,2,3,4,5"
train_157,train\sequences\train_157.csv,train\sequences\train_157.json,0.25925649411728957,0.2120172620891404,"1,2,3,4,5","1,2,3,4,5"
train_158,train\sequences\train_158.csv,train\sequences\train_158.json,0.49496990936687646,0.4636036664508612,"1,2,3,4,5","1,2,3,4,5"
train_159,train\sequences\train_159.csv,train\sequences\train_159.json,0.2941235526294585,0.12304632366287288,"1,2,3,4,5","1,2,3,4,5"
