sequence_name,path,metadata_path,pulse_loss_rate,noise_ratio,known_tags,class_tags
train_041,train\sequences\train_041.csv,train\sequences\train_041.json,0.3643825273241262,0.24412961736628142,"1,4,5,7","1,4,5,7"
train_042,train\sequences\train_042.csv,train\sequences\train_042.json,0.46169593030112577,0.21774404102582212,"1,4,5,7","1,4,5,7"
train_043,train\sequences\train_043.csv,train\sequences\train_043.json,0.060094400997334596,0.027595892886495,"1,4,5,7","1,4,5,7"
train_044,train\sequences\train_044.csv,train\sequences\train_044.json,0.20879063602519266,0.22814476047427223,"1,4,5,7","1,4,5,7"
train_045,train\sequences\train_045.csv,train\sequences\train_045.json,0.0056888577087017556,0.05447858226873231,"1,4,5,7","1,4,5,7"
train_046,train\sequences\train_046.csv,train\sequences\train_046.json,0.31839789393735735,0.2002561898557047,"1,4,5,7","1,4,5,7"
train_047,train\sequences\train_047.csv,train\sequences\train_047.json,0.30300187357069486,0.22519499115608566,"1,4,5,7","1,4,5,7"
train_048,train\sequences\train_048.csv,train\sequences\train_048.json,0.12628447058053488,0.37028478050491226,"1,4,5,7","1,4,5,7"
train_049,train\sequences\train_049.csv,train\sequences\train_049.json,0.17137494867554814,0.24580222116897427,"1,4,5,7","1,4,5,7"
train_050,train\sequences\train_050.csv,train\sequences\train_050.json,0.2977957708042109,0.25800972197309446,"1,4,5,7","1,4,5,7"
train_051,train\sequences\train_051.csv,train\sequences\train_051.json,0.3956349738323632,0.0667769561974117,"1,4,5,7","1,4,5,7"
train_052,train\sequences\train_052.csv,train\sequences\train_052.json,0.08647316037620278,0.40072627073852346,"1,4,5,7","1,4,5,7"
train_053,train\sequences\train_053.csv,train\sequences\train_053.json,0.013183612034677494,0.19816910897124218,"1,4,5,7","1,4,5,7"
train_054,train\sequences\train_054.csv,train\sequences\train_054.json,0.049184695760627006,0.3174352174353409,"1,4,5,7","1,4,5,7"
train_055,train\sequences\train_055.csv,train\sequences\train_055.json,0.4630515492836458,0.3852403001449336,"1,4,5,7","1,4,5,7"
train_056,train\sequences\train_056.csv,train\sequences\train_056.json,0.1798788325620203,0.04997194206424965,"1,4,5,7","1,4,5,7"
train_057,train\sequences\train_057.csv,train\sequences\train_057.json,0.33827011512954314,0.16753294126026702,"1,4,5,7","1,4,5,7"
train_058,train\sequences\train_058.csv,train\sequences\train_058.json,0.4782518012506232,0.4207117549172373,"1,4,5,7","1,4,5,7"
train_059,train\sequences\train_059.csv,train\sequences\train_059.json,0.34355293033135637,0.35218135107506776,"1,4,5,7","1,4,5,7"
train_060,train\sequences\train_060.csv,train\sequences\train_060.json,0.2883543935825497,0.36913400168433763,"1,4,5,7","1,4,5,7"
train_061,train\sequences\train_061.csv,train\sequences\train_061.json,0.06886951969481453,0.2773841518054155,"1,4,5,7","1,4,5,7"
train_062,train\sequences\train_062.csv,train\sequences\train_062.json,0.30486235976207127,0.2251925207992248,"1,4,5,7","1,4,5,7"
train_063,train\sequences\train_063.csv,train\sequences\train_063.json,0.14848023291400225,0.26937641025383025,"1,4,5,7","1,4,5,7"
train_064,train\sequences\train_064.csv,train\sequences\train_064.json,0.25558816431080844,0.45385258718023935,"1,4,5,7","1,4,5,7"
train_065,train\sequences\train_065.csv,train\sequences\train_065.json,0.15995501275527174,0.4037217487778341,"1,4,5,7","1,4,5,7"
train_066,train\sequences\train_066.csv,train\sequences\train_066.json,0.0431384399143484,0.004399826756402714,"1,4,5,7","1,4,5,7"
train_067,train\sequences\train_067.csv,train\sequences\train_067.json,0.24847952559279746,0.3490476959572617,"1,4,5,7","1,4,5,7"
train_068,train\sequences\train_068.csv,train\sequences\train_068.json,0.358992803538366,0.36151590371681314,"1,4,5,7","1,4,5,7"
train_069,train\sequences\train_069.csv,train\sequences\train_069.json,0.2331552668070439,0.39289023300916065,"1,4,5,7","1,4,5,7"
train_070,train\sequences\train_070.csv,train\sequences\train_070.json,0.4998602044463007,0.21791540261011466,"1,4,5,7","1,4,5,7"
train_071,train\sequences\train_071.csv,train\sequences\train_071.json,0.07187560754786504,0.17853163304799796,"1,4,5,7","1,4,5,7"
train_072,train\sequences\train_072.csv,train\sequences\train_072.json,0.4320118505476034,0.02405734855146191,"1,4,5,7","1,4,5,7"
train_073,train\sequences\train_073.csv,train\sequences\train_073.json,0.4595832161586687,0.19685313955377576,"1,4,5,7","1,4,5,7"
train_074,train\sequences\train_074.csv,train\sequences\train_074.json,0.1046978291516632,0.20698703468621138,"1,4,5,7","1,4,5,7"
train_075,train\sequences\train_075.csv,train\sequences\train_075.json,0.3167310702782226,0.31952581771756106,"1,4,5,7","1,4,5,7"
train_076,train\sequences\train_076.csv,train\sequences\train_076.json,0.29760726764449724,0.3686339299507292,"1,4,5,7","1,4,5,7"
train_077,train\sequences\train_077.csv,train\sequences\train_077.json,0.08182320705897811,0.18409701194395117,"1,4,5,7","1,4,5,7"
train_078,train\sequences\train_078.csv,train\sequences\train_078.json,0.06429661212601961,0.2721489416229607,"1,4,5,7","1,4,5,7"
train_079,train\sequences\train_079.csv,train\sequences\train_079.json,0.3382780772812653,0.12459156212030242,"1,4,5,7","1,4,5,7"
train_080,train\sequences\train_080.csv,train\sequences\train_080.json,0.3923827696167723,0.2283945587737563,"1,4,5,7","1,4,5,7"
train_081,train\sequences\train_081.csv,train\sequences\train_081.json,0.03222762888954844,0.1126079812929287,"1,4,5,7","1,4,5,7"
train_082,train\sequences\train_082.csv,train\sequences\train_082.json,0.19565224471724285,0.18669867972896176,"1,4,5,7","1,4,5,7"
train_083,train\sequences\train_083.csv,train\sequences\train_083.json,0.22133716484259636,0.40756418481770385,"1,4,5,7","1,4,5,7"
train_084,train\sequences\train_084.csv,train\sequences\train_084.json,0.0705737057532193,0.311864162831022,"1,4,5,7","1,4,5,7"
train_085,train\sequences\train_085.csv,train\sequences\train_085.json,0.06982212222374573,0.40515912265268067,"1,4,5,7","1,4,5,7"
train_086,train\sequences\train_086.csv,train\sequences\train_086.json,0.22187841115313628,0.22185442932237193,"1,4,5,7","1,4,5,7"
train_087,train\sequences\train_087.csv,train\sequences\train_087.json,0.47964506118015043,0.28213203018552757,"1,4,5,7","1,4,5,7"
train_088,train\sequences\train_088.csv,train\sequences\train_088.json,0.4694922779601127,0.47310759557320836,"1,4,5,7","1,4,5,7"
train_089,train\sequences\train_089.csv,train\sequences\train_089.json,0.41607685890442175,0.29051622609787314,"1,4,5,7","1,4,5,7"
train_090,train\sequences\train_090.csv,train\sequences\train_090.json,0.0018968166759988914,0.36382815036894217,"1,4,5,7","1,4,5,7"
train_091,train\sequences\train_091.csv,train\sequences\train_091.json,0.3638930891838048,0.2625477107047712,"1,4,5,7","1,4,5,7"
train_092,train\sequences\train_092.csv,train\sequences\train_092.json,0.13968804103531357,0.10955945849860393,"1,4,5,7","1,4,5,7"
train_093,train\sequences\train_093.csv,train\sequences\train_093.json,0.2756001317897212,0.3177290731630333,"1,4,5,7","1,4,5,7"
train_094,train\sequences\train_094.csv,train\sequences\train_094.json,0.4512466222059233,0.3912310869773105,"1,4,5,7","1,4,5,7"
train_095,train\sequences\train_095.csv,train\sequences\train_095.json,0.3037485342073785,0.21193424007455436,"1,4,5,7","1,4,5,7"
train_096,train\sequences\train_096.csv,train\sequences\train_096.json,0.2585016478606417,0.025512758657102508,"1,4,5,7","1,4,5,7"
train_097,train\sequences\train_097.csv,train\sequences\train_097.json,0.4927371246111523,0.3147949872711449,"1,4,5,7","1,4,5,7"
train_098,train\sequences\train_098.csv,train\sequences\train_098.json,0.01799318798132854,0.4842025338943157,"1,4,5,7","1,4,5,7"
train_099,train\sequences\train_099.csv,train\sequences\train_099.json,0.09430345410394847,0.37517458934582104,"1,4,5,7","1,4,5,7"
train_100,train\sequences\train_100.csv,train\sequences\train_100.json,0.3344017915122424,0.040101649029109065,"1,4,5,7","1,4,5,7"
train_101,train\sequences\train_101.csv,train\sequences\train_101.json,0.3568244833658485,0.460215190944869,"1,4,5,7","1,4,5,7"
train_102,train\sequences\train_102.csv,train\sequences\train_102.json,0.3144303782859948,0.4879632334085575,"1,4,5,7","1,4,5,7"
train_103,train\sequences\train_103.csv,train\sequences\train_103.json,0.20278769253152573,0.15623960865091602,"1,4,5,7","1,4,5,7"
train_104,train\sequences\train_104.csv,train\sequences\train_104.json,0.4927002549167144,0.07723431405595532,"1,4,5,7","1,4,5,7"
train_105,train\sequences\train_105.csv,train\sequences\train_105.json,0.18118346230706667,0.2926468173671523,"1,4,5,7","1,4,5,7"
train_106,train\sequences\train_106.csv,train\sequences\train_106.json,0.23429754387746354,0.04451878740275417,"1,4,5,7","1,4,5,7"
train_107,train\sequences\train_107.csv,train\sequences\train_107.json,0.4924796035558682,0.3606309516670751,"1,4,5,7","1,4,5,7"
train_108,train\sequences\train_108.csv,train\sequences\train_108.json,0.10956889854689594,0.3160751074227492,"1,4,5,7","1,4,5,7"
train_109,train\sequences\train_109.csv,train\sequences\train_109.json,0.41331993302231584,0.1531357493411823,"1,4,5,7","1,4,5,7"
train_110,train\sequences\train_110.csv,train\sequences\train_110.json,0.20930451916190246,0.23077288414382746,"1,4,5,7","1,4,5,7"
train_111,train\sequences\train_111.csv,train\sequences\train_111.json,0.20364324632632796,0.3944833589805095,"1,4,5,7","1,4,5,7"
train_112,train\sequences\train_112.csv,train\sequences\train_112.json,0.40948650347926524,0.1719090557020585,"1,4,5,7","1,4,5,7"
train_113,train\sequences\train_113.csv,train\sequences\train_113.json,0.02931069614588322,0.26595776893323664,"1,4,5,7","1,4,5,7"
train_114,train\sequences\train_114.csv,train\sequences\train_114.json,0.015879554641130833,0.3761563962305546,"1,4,5,7","1,4,5,7"
train_115,train\sequences\train_115.csv,train\sequences\train_115.json,0.4506257842076771,0.21264848203502779,"1,4,5,7","1,4,5,7"
train_116,train\sequences\train_116.csv,train\sequences\train_116.json,0.40606504087144496,0.48150154042337184,"1,4,5,7","1,4,5,7"
train_117,train\sequences\train_117.csv,train\sequences\train_117.json,0.43045765870902336,0.3436817255930432,"1,4,5,7","1,4,5,7"
train_118,train\sequences\train_118.csv,train\sequences\train_118.json,0.431986866172354,0.3013135673909112,"1,4,5,7","1,4,5,7"
train_119,train\sequences\train_119.csv,train\sequences\train_119.json,0.4327053968811776,0.09074264650809677,"1,4,5,7","1,4,5,7"
train_120,train\sequences\train_120.csv,train\sequences\train_120.json,0.3274675871796919,0.1626483167098236,"1,4,5,7","1,4,5,7"
train_121,train\sequences\train_121.csv,train\sequences\train_121.json,0.47470108787025295,0.054799010327076236,"1,4,5,7","1,4,5,7"
train_122,train\sequences\train_122.csv,train\sequences\train_122.json,0.2571215948844941,0.043405721213915005,"1,4,5,7","1,4,5,7"
train_123,train\sequences\train_123.csv,train\sequences\train_123.json,0.2103039781789393,0.4524614755578318,"1,4,5,7","1,4,5,7"
train_124,train\sequences\train_124.csv,train\sequences\train_124.json,0.06664815758124532,0.04046559453813353,"1,4,5,7","1,4,5,7"
train_125,train\sequences\train_125.csv,train\sequences\train_125.json,0.0194426794385259,0.305135739123308,"1,4,5,7","1,4,5,7"
train_126,train\sequences\train_126.csv,train\sequences\train_126.json,0.09188736606886783,0.17103183633806818,"1,4,5,7","1,4,5,7"
train_127,train\sequences\train_127.csv,train\sequences\train_127.json,0.2284782682948795,0.42148812943688085,"1,4,5,7","1,4,5,7"
train_128,train\sequences\train_128.csv,train\sequences\train_128.json,0.4235927421169732,0.20445072900662326,"1,4,5,7","1,4,5,7"
train_129,train\sequences\train_129.csv,train\sequences\train_129.json,0.10963213664325672,0.08075844229376589,"1,4,5,7","1,4,5,7"
train_130,train\sequences\train_130.csv,train\sequences\train_130.json,0.15890611685106282,0.2734967242051097,"1,4,5,7","1,4,5,7"
train_131,train\sequences\train_131.csv,train\sequences\train_131.json,0.39390336708014273,0.19763528742616426,"1,4,5,7","1,4,5,7"
train_132,train\sequences\train_132.csv,train\sequences\train_132.json,0.38089855771935394,0.4340098567188651,"1,4,5,7","1,4,5,7"
train_133,train\sequences\train_133.csv,train\sequences\train_133.json,0.2981971435998826,0.01639111164494267,"1,4,5,7","1,4,5,7"
train_134,train\sequences\train_134.csv,train\sequences\train_134.json,0.17340029558850412,0.2862131113851695,"1,4,5,7","1,4,5,7"
train_135,train\sequences\train_135.csv,train\sequences\train_135.json,0.2991281439181051,0.284511577679043,"1,4,5,7","1,4,5,7"
train_136,train\sequences\train_136.csv,train\sequences\train_136.json,0.4753453271267475,0.017610811314832664,"1,4,5,7","1,4,5,7"
train_137,train\sequences\train_137.csv,train\sequences\train_137.json,0.2090660902591508,0.17361782563803085,"1,4,5,7","1,4,5,7"
train_138,train\sequences\train_138.csv,train\sequences\train_138.json,0.3172306697626238,0.3617516398543848,"1,4,5,7","1,4,5,7"
train_139,train\sequences\train_139.csv,train\sequences\train_139.json,0.47721372788773186,0.43111099371555567,"1,4,5,7","1,4,5,7"
train_140,train\sequences\train_140.csv,train\sequences\train_140.json,0.11059559661414714,0.19314736380384573,"1,4,5,7","1,4,5,7"
train_141,train\sequences\train_141.csv,train\sequences\train_141.json,0.43970999966194546,0.13006737329503626,"1,4,5,7","1,4,5,7"
train_142,train\sequences\train_142.csv,train\sequences\train_142.json,0.2271497320366569,0.1383867469456388,"1,4,5,7","1,4,5,7"
train_143,train\sequences\train_143.csv,train\sequences\train_143.json,0.37258245001737,0.2381296554774237,"1,4,5,7","1,4,5,7"
train_144,train\sequences\train_144.csv,train\sequences\train_144.json,0.47940696926315574,0.45845869057615624,"1,4,5,7","1,4,5,7"
train_145,train\sequences\train_145.csv,train\sequences\train_145.json,0.21103763298089478,0.14203239194762596,"1,4,5,7","1,4,5,7"
train_146,train\sequences\train_146.csv,train\sequences\train_146.json,0.1516510465432171,0.32573256067249573,"1,4,5,7","1,4,5,7"
train_147,train\sequences\train_147.csv,train\sequences\train_147.json,0.4825463147909556,0.342395064182261,"1,4,5,7","1,4,5,7"
train_148,train\sequences\train_148.csv,train\sequences\train_148.json,0.338782962830594,0.4767696919463466,"1,4,5,7","1,4,5,7"
train_149,train\sequences\train_149.csv,train\sequences\train_149.json,0.1504175997901332,0.19094181748765587,"1,4,5,7","1,4,5,7"
train_150,train\sequences\train_150.csv,train\sequences\train_150.json,0.09561456871994822,0.3153299529272793,"1,4,5,7","1,4,5,7"
train_151,train\sequences\train_151.csv,train\sequences\train_151.json,0.2293545872054235,0.024135549347639895,"1,4,5,7","1,4,5,7"
train_152,train\sequences\train_152.csv,train\sequences\train_152.json,0.13052359481773862,0.4192912585203313,"1,4,5,7","1,4,5,7"
train_153,train\sequences\train_153.csv,train\sequences\train_153.json,0.19165300381278055,0.22317934373976916,"1,4,5,7","1,4,5,7"
train_154,train\sequences\train_154.csv,train\sequences\train_154.json,0.3029840117966678,0.4207884977366298,"1,4,5,7","1,4,5,7"
train_155,train\sequences\train_155.csv,train\sequences\train_155.json,0.03563374657729035,0.1832726634480904,"1,4,5,7","1,4,5,7"
train_156,train\sequences\train_156.csv,train\sequences\train_156.json,0.4485613692322288,0.17969819361094908,"1,4,5,7","1,4,5,7"
train_157,train\sequences\train_157.csv,train\sequences\train_157.json,0.4668194763039355,0.13588778637604726,"1,4,5,7","1,4,5,7"
train_158,train\sequences\train_158.csv,train\sequences\train_158.json,0.32689279526762904,0.37255031367807884,"1,4,5,7","1,4,5,7"
train_159,train\sequences\train_159.csv,train\sequences\train_159.json,0.21113798322435817,0.2477086797353777,"1,4,5,7","1,4,5,7"
