sequence_name,path,metadata_path,pulse_loss_rate,noise_ratio,known_tags,class_tags
loss0_noise02_049,loss0_noise02\sequences\loss0_noise02_049.csv,loss0_noise02\sequences\loss0_noise02_049.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_050,loss0_noise02\sequences\loss0_noise02_050.csv,loss0_noise02\sequences\loss0_noise02_050.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_051,loss0_noise02\sequences\loss0_noise02_051.csv,loss0_noise02\sequences\loss0_noise02_051.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_052,loss0_noise02\sequences\loss0_noise02_052.csv,loss0_noise02\sequences\loss0_noise02_052.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_053,loss0_noise02\sequences\loss0_noise02_053.csv,loss0_noise02\sequences\loss0_noise02_053.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_054,loss0_noise02\sequences\loss0_noise02_054.csv,loss0_noise02\sequences\loss0_noise02_054.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_055,loss0_noise02\sequences\loss0_noise02_055.csv,loss0_noise02\sequences\loss0_noise02_055.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_056,loss0_noise02\sequences\loss0_noise02_056.csv,loss0_noise02\sequences\loss0_noise02_056.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_057,loss0_noise02\sequences\loss0_noise02_057.csv,loss0_noise02\sequences\loss0_noise02_057.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_058,loss0_noise02\sequences\loss0_noise02_058.csv,loss0_noise02\sequences\loss0_noise02_058.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_059,loss0_noise02\sequences\loss0_noise02_059.csv,loss0_noise02\sequences\loss0_noise02_059.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_060,loss0_noise02\sequences\loss0_noise02_060.csv,loss0_noise02\sequences\loss0_noise02_060.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_061,loss0_noise02\sequences\loss0_noise02_061.csv,loss0_noise02\sequences\loss0_noise02_061.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_062,loss0_noise02\sequences\loss0_noise02_062.csv,loss0_noise02\sequences\loss0_noise02_062.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_063,loss0_noise02\sequences\loss0_noise02_063.csv,loss0_noise02\sequences\loss0_noise02_063.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_064,loss0_noise02\sequences\loss0_noise02_064.csv,loss0_noise02\sequences\loss0_noise02_064.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_065,loss0_noise02\sequences\loss0_noise02_065.csv,loss0_noise02\sequences\loss0_noise02_065.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_066,loss0_noise02\sequences\loss0_noise02_066.csv,loss0_noise02\sequences\loss0_noise02_066.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_067,loss0_noise02\sequences\loss0_noise02_067.csv,loss0_noise02\sequences\loss0_noise02_067.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_068,loss0_noise02\sequences\loss0_noise02_068.csv,loss0_noise02\sequences\loss0_noise02_068.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_069,loss0_noise02\sequences\loss0_noise02_069.csv,loss0_noise02\sequences\loss0_noise02_069.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_070,loss0_noise02\sequences\loss0_noise02_070.csv,loss0_noise02\sequences\loss0_noise02_070.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_071,loss0_noise02\sequences\loss0_noise02_071.csv,loss0_noise02\sequences\loss0_noise02_071.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_072,loss0_noise02\sequences\loss0_noise02_072.csv,loss0_noise02\sequences\loss0_noise02_072.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_073,loss0_noise02\sequences\loss0_noise02_073.csv,loss0_noise02\sequences\loss0_noise02_073.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_074,loss0_noise02\sequences\loss0_noise02_074.csv,loss0_noise02\sequences\loss0_noise02_074.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_075,loss0_noise02\sequences\loss0_noise02_075.csv,loss0_noise02\sequences\loss0_noise02_075.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_076,loss0_noise02\sequences\loss0_noise02_076.csv,loss0_noise02\sequences\loss0_noise02_076.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_077,loss0_noise02\sequences\loss0_noise02_077.csv,loss0_noise02\sequences\loss0_noise02_077.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_078,loss0_noise02\sequences\loss0_noise02_078.csv,loss0_noise02\sequences\loss0_noise02_078.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_079,loss0_noise02\sequences\loss0_noise02_079.csv,loss0_noise02\sequences\loss0_noise02_079.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_080,loss0_noise02\sequences\loss0_noise02_080.csv,loss0_noise02\sequences\loss0_noise02_080.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_081,loss0_noise02\sequences\loss0_noise02_081.csv,loss0_noise02\sequences\loss0_noise02_081.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_082,loss0_noise02\sequences\loss0_noise02_082.csv,loss0_noise02\sequences\loss0_noise02_082.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_083,loss0_noise02\sequences\loss0_noise02_083.csv,loss0_noise02\sequences\loss0_noise02_083.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_084,loss0_noise02\sequences\loss0_noise02_084.csv,loss0_noise02\sequences\loss0_noise02_084.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_085,loss0_noise02\sequences\loss0_noise02_085.csv,loss0_noise02\sequences\loss0_noise02_085.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_086,loss0_noise02\sequences\loss0_noise02_086.csv,loss0_noise02\sequences\loss0_noise02_086.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_087,loss0_noise02\sequences\loss0_noise02_087.csv,loss0_noise02\sequences\loss0_noise02_087.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_088,loss0_noise02\sequences\loss0_noise02_088.csv,loss0_noise02\sequences\loss0_noise02_088.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_089,loss0_noise02\sequences\loss0_noise02_089.csv,loss0_noise02\sequences\loss0_noise02_089.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_090,loss0_noise02\sequences\loss0_noise02_090.csv,loss0_noise02\sequences\loss0_noise02_090.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_091,loss0_noise02\sequences\loss0_noise02_091.csv,loss0_noise02\sequences\loss0_noise02_091.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_092,loss0_noise02\sequences\loss0_noise02_092.csv,loss0_noise02\sequences\loss0_noise02_092.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_093,loss0_noise02\sequences\loss0_noise02_093.csv,loss0_noise02\sequences\loss0_noise02_093.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_094,loss0_noise02\sequences\loss0_noise02_094.csv,loss0_noise02\sequences\loss0_noise02_094.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_095,loss0_noise02\sequences\loss0_noise02_095.csv,loss0_noise02\sequences\loss0_noise02_095.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_096,loss0_noise02\sequences\loss0_noise02_096.csv,loss0_noise02\sequences\loss0_noise02_096.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_097,loss0_noise02\sequences\loss0_noise02_097.csv,loss0_noise02\sequences\loss0_noise02_097.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_098,loss0_noise02\sequences\loss0_noise02_098.csv,loss0_noise02\sequences\loss0_noise02_098.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise02_099,loss0_noise02\sequences\loss0_noise02_099.csv,loss0_noise02\sequences\loss0_noise02_099.json,0.0,0.2,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
