sequence_name,path,metadata_path,pulse_loss_rate,noise_ratio,known_tags,class_tags
loss02_noise02_063,loss02_noise02\sequences\loss02_noise02_063.csv,loss02_noise02\sequences\loss02_noise02_063.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_064,loss02_noise02\sequences\loss02_noise02_064.csv,loss02_noise02\sequences\loss02_noise02_064.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_065,loss02_noise02\sequences\loss02_noise02_065.csv,loss02_noise02\sequences\loss02_noise02_065.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_066,loss02_noise02\sequences\loss02_noise02_066.csv,loss02_noise02\sequences\loss02_noise02_066.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_067,loss02_noise02\sequences\loss02_noise02_067.csv,loss02_noise02\sequences\loss02_noise02_067.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_068,loss02_noise02\sequences\loss02_noise02_068.csv,loss02_noise02\sequences\loss02_noise02_068.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_069,loss02_noise02\sequences\loss02_noise02_069.csv,loss02_noise02\sequences\loss02_noise02_069.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_070,loss02_noise02\sequences\loss02_noise02_070.csv,loss02_noise02\sequences\loss02_noise02_070.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_071,loss02_noise02\sequences\loss02_noise02_071.csv,loss02_noise02\sequences\loss02_noise02_071.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_072,loss02_noise02\sequences\loss02_noise02_072.csv,loss02_noise02\sequences\loss02_noise02_072.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_073,loss02_noise02\sequences\loss02_noise02_073.csv,loss02_noise02\sequences\loss02_noise02_073.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_074,loss02_noise02\sequences\loss02_noise02_074.csv,loss02_noise02\sequences\loss02_noise02_074.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_075,loss02_noise02\sequences\loss02_noise02_075.csv,loss02_noise02\sequences\loss02_noise02_075.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_076,loss02_noise02\sequences\loss02_noise02_076.csv,loss02_noise02\sequences\loss02_noise02_076.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_077,loss02_noise02\sequences\loss02_noise02_077.csv,loss02_noise02\sequences\loss02_noise02_077.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_078,loss02_noise02\sequences\loss02_noise02_078.csv,loss02_noise02\sequences\loss02_noise02_078.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_079,loss02_noise02\sequences\loss02_noise02_079.csv,loss02_noise02\sequences\loss02_noise02_079.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_080,loss02_noise02\sequences\loss02_noise02_080.csv,loss02_noise02\sequences\loss02_noise02_080.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_081,loss02_noise02\sequences\loss02_noise02_081.csv,loss02_noise02\sequences\loss02_noise02_081.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_082,loss02_noise02\sequences\loss02_noise02_082.csv,loss02_noise02\sequences\loss02_noise02_082.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_083,loss02_noise02\sequences\loss02_noise02_083.csv,loss02_noise02\sequences\loss02_noise02_083.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_084,loss02_noise02\sequences\loss02_noise02_084.csv,loss02_noise02\sequences\loss02_noise02_084.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_085,loss02_noise02\sequences\loss02_noise02_085.csv,loss02_noise02\sequences\loss02_noise02_085.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_086,loss02_noise02\sequences\loss02_noise02_086.csv,loss02_noise02\sequences\loss02_noise02_086.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_087,loss02_noise02\sequences\loss02_noise02_087.csv,loss02_noise02\sequences\loss02_noise02_087.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_088,loss02_noise02\sequences\loss02_noise02_088.csv,loss02_noise02\sequences\loss02_noise02_088.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_089,loss02_noise02\sequences\loss02_noise02_089.csv,loss02_noise02\sequences\loss02_noise02_089.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_090,loss02_noise02\sequences\loss02_noise02_090.csv,loss02_noise02\sequences\loss02_noise02_090.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_091,loss02_noise02\sequences\loss02_noise02_091.csv,loss02_noise02\sequences\loss02_noise02_091.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_092,loss02_noise02\sequences\loss02_noise02_092.csv,loss02_noise02\sequences\loss02_noise02_092.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_093,loss02_noise02\sequences\loss02_noise02_093.csv,loss02_noise02\sequences\loss02_noise02_093.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_094,loss02_noise02\sequences\loss02_noise02_094.csv,loss02_noise02\sequences\loss02_noise02_094.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_095,loss02_noise02\sequences\loss02_noise02_095.csv,loss02_noise02\sequences\loss02_noise02_095.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_096,loss02_noise02\sequences\loss02_noise02_096.csv,loss02_noise02\sequences\loss02_noise02_096.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_097,loss02_noise02\sequences\loss02_noise02_097.csv,loss02_noise02\sequences\loss02_noise02_097.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_098,loss02_noise02\sequences\loss02_noise02_098.csv,loss02_noise02\sequences\loss02_noise02_098.json,0.2,0.2,"1,2,3,4","1,2,3,4"
loss02_noise02_099,loss02_noise02\sequences\loss02_noise02_099.csv,loss02_noise02\sequences\loss02_noise02_099.json,0.2,0.2,"1,2,3,4","1,2,3,4"
