sequence_name,path,metadata_path,pulse_loss_rate,noise_ratio,known_tags,class_tags
loss0_noise03_020,loss0_noise03\sequences\loss0_noise03_020.csv,loss0_noise03\sequences\loss0_noise03_020.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_021,loss0_noise03\sequences\loss0_noise03_021.csv,loss0_noise03\sequences\loss0_noise03_021.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_022,loss0_noise03\sequences\loss0_noise03_022.csv,loss0_noise03\sequences\loss0_noise03_022.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_023,loss0_noise03\sequences\loss0_noise03_023.csv,loss0_noise03\sequences\loss0_noise03_023.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_024,loss0_noise03\sequences\loss0_noise03_024.csv,loss0_noise03\sequences\loss0_noise03_024.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_025,loss0_noise03\sequences\loss0_noise03_025.csv,loss0_noise03\sequences\loss0_noise03_025.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_026,loss0_noise03\sequences\loss0_noise03_026.csv,loss0_noise03\sequences\loss0_noise03_026.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_027,loss0_noise03\sequences\loss0_noise03_027.csv,loss0_noise03\sequences\loss0_noise03_027.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_028,loss0_noise03\sequences\loss0_noise03_028.csv,loss0_noise03\sequences\loss0_noise03_028.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_029,loss0_noise03\sequences\loss0_noise03_029.csv,loss0_noise03\sequences\loss0_noise03_029.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_030,loss0_noise03\sequences\loss0_noise03_030.csv,loss0_noise03\sequences\loss0_noise03_030.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_031,loss0_noise03\sequences\loss0_noise03_031.csv,loss0_noise03\sequences\loss0_noise03_031.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_032,loss0_noise03\sequences\loss0_noise03_032.csv,loss0_noise03\sequences\loss0_noise03_032.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_033,loss0_noise03\sequences\loss0_noise03_033.csv,loss0_noise03\sequences\loss0_noise03_033.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_034,loss0_noise03\sequences\loss0_noise03_034.csv,loss0_noise03\sequences\loss0_noise03_034.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_035,loss0_noise03\sequences\loss0_noise03_035.csv,loss0_noise03\sequences\loss0_noise03_035.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_036,loss0_noise03\sequences\loss0_noise03_036.csv,loss0_noise03\sequences\loss0_noise03_036.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_037,loss0_noise03\sequences\loss0_noise03_037.csv,loss0_noise03\sequences\loss0_noise03_037.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_038,loss0_noise03\sequences\loss0_noise03_038.csv,loss0_noise03\sequences\loss0_noise03_038.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_039,loss0_noise03\sequences\loss0_noise03_039.csv,loss0_noise03\sequences\loss0_noise03_039.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_040,loss0_noise03\sequences\loss0_noise03_040.csv,loss0_noise03\sequences\loss0_noise03_040.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_041,loss0_noise03\sequences\loss0_noise03_041.csv,loss0_noise03\sequences\loss0_noise03_041.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_042,loss0_noise03\sequences\loss0_noise03_042.csv,loss0_noise03\sequences\loss0_noise03_042.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_043,loss0_noise03\sequences\loss0_noise03_043.csv,loss0_noise03\sequences\loss0_noise03_043.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_044,loss0_noise03\sequences\loss0_noise03_044.csv,loss0_noise03\sequences\loss0_noise03_044.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_045,loss0_noise03\sequences\loss0_noise03_045.csv,loss0_noise03\sequences\loss0_noise03_045.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_046,loss0_noise03\sequences\loss0_noise03_046.csv,loss0_noise03\sequences\loss0_noise03_046.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_047,loss0_noise03\sequences\loss0_noise03_047.csv,loss0_noise03\sequences\loss0_noise03_047.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_048,loss0_noise03\sequences\loss0_noise03_048.csv,loss0_noise03\sequences\loss0_noise03_048.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_049,loss0_noise03\sequences\loss0_noise03_049.csv,loss0_noise03\sequences\loss0_noise03_049.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_050,loss0_noise03\sequences\loss0_noise03_050.csv,loss0_noise03\sequences\loss0_noise03_050.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_051,loss0_noise03\sequences\loss0_noise03_051.csv,loss0_noise03\sequences\loss0_noise03_051.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_052,loss0_noise03\sequences\loss0_noise03_052.csv,loss0_noise03\sequences\loss0_noise03_052.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_053,loss0_noise03\sequences\loss0_noise03_053.csv,loss0_noise03\sequences\loss0_noise03_053.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_054,loss0_noise03\sequences\loss0_noise03_054.csv,loss0_noise03\sequences\loss0_noise03_054.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_055,loss0_noise03\sequences\loss0_noise03_055.csv,loss0_noise03\sequences\loss0_noise03_055.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_056,loss0_noise03\sequences\loss0_noise03_056.csv,loss0_noise03\sequences\loss0_noise03_056.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_057,loss0_noise03\sequences\loss0_noise03_057.csv,loss0_noise03\sequences\loss0_noise03_057.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_058,loss0_noise03\sequences\loss0_noise03_058.csv,loss0_noise03\sequences\loss0_noise03_058.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_059,loss0_noise03\sequences\loss0_noise03_059.csv,loss0_noise03\sequences\loss0_noise03_059.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_060,loss0_noise03\sequences\loss0_noise03_060.csv,loss0_noise03\sequences\loss0_noise03_060.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_061,loss0_noise03\sequences\loss0_noise03_061.csv,loss0_noise03\sequences\loss0_noise03_061.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_062,loss0_noise03\sequences\loss0_noise03_062.csv,loss0_noise03\sequences\loss0_noise03_062.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_063,loss0_noise03\sequences\loss0_noise03_063.csv,loss0_noise03\sequences\loss0_noise03_063.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_064,loss0_noise03\sequences\loss0_noise03_064.csv,loss0_noise03\sequences\loss0_noise03_064.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_065,loss0_noise03\sequences\loss0_noise03_065.csv,loss0_noise03\sequences\loss0_noise03_065.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_066,loss0_noise03\sequences\loss0_noise03_066.csv,loss0_noise03\sequences\loss0_noise03_066.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_067,loss0_noise03\sequences\loss0_noise03_067.csv,loss0_noise03\sequences\loss0_noise03_067.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_068,loss0_noise03\sequences\loss0_noise03_068.csv,loss0_noise03\sequences\loss0_noise03_068.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_069,loss0_noise03\sequences\loss0_noise03_069.csv,loss0_noise03\sequences\loss0_noise03_069.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_070,loss0_noise03\sequences\loss0_noise03_070.csv,loss0_noise03\sequences\loss0_noise03_070.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_071,loss0_noise03\sequences\loss0_noise03_071.csv,loss0_noise03\sequences\loss0_noise03_071.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_072,loss0_noise03\sequences\loss0_noise03_072.csv,loss0_noise03\sequences\loss0_noise03_072.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_073,loss0_noise03\sequences\loss0_noise03_073.csv,loss0_noise03\sequences\loss0_noise03_073.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_074,loss0_noise03\sequences\loss0_noise03_074.csv,loss0_noise03\sequences\loss0_noise03_074.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_075,loss0_noise03\sequences\loss0_noise03_075.csv,loss0_noise03\sequences\loss0_noise03_075.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_076,loss0_noise03\sequences\loss0_noise03_076.csv,loss0_noise03\sequences\loss0_noise03_076.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_077,loss0_noise03\sequences\loss0_noise03_077.csv,loss0_noise03\sequences\loss0_noise03_077.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_078,loss0_noise03\sequences\loss0_noise03_078.csv,loss0_noise03\sequences\loss0_noise03_078.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_079,loss0_noise03\sequences\loss0_noise03_079.csv,loss0_noise03\sequences\loss0_noise03_079.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_080,loss0_noise03\sequences\loss0_noise03_080.csv,loss0_noise03\sequences\loss0_noise03_080.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_081,loss0_noise03\sequences\loss0_noise03_081.csv,loss0_noise03\sequences\loss0_noise03_081.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_082,loss0_noise03\sequences\loss0_noise03_082.csv,loss0_noise03\sequences\loss0_noise03_082.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_083,loss0_noise03\sequences\loss0_noise03_083.csv,loss0_noise03\sequences\loss0_noise03_083.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_084,loss0_noise03\sequences\loss0_noise03_084.csv,loss0_noise03\sequences\loss0_noise03_084.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_085,loss0_noise03\sequences\loss0_noise03_085.csv,loss0_noise03\sequences\loss0_noise03_085.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_086,loss0_noise03\sequences\loss0_noise03_086.csv,loss0_noise03\sequences\loss0_noise03_086.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_087,loss0_noise03\sequences\loss0_noise03_087.csv,loss0_noise03\sequences\loss0_noise03_087.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_088,loss0_noise03\sequences\loss0_noise03_088.csv,loss0_noise03\sequences\loss0_noise03_088.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_089,loss0_noise03\sequences\loss0_noise03_089.csv,loss0_noise03\sequences\loss0_noise03_089.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_090,loss0_noise03\sequences\loss0_noise03_090.csv,loss0_noise03\sequences\loss0_noise03_090.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_091,loss0_noise03\sequences\loss0_noise03_091.csv,loss0_noise03\sequences\loss0_noise03_091.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_092,loss0_noise03\sequences\loss0_noise03_092.csv,loss0_noise03\sequences\loss0_noise03_092.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_093,loss0_noise03\sequences\loss0_noise03_093.csv,loss0_noise03\sequences\loss0_noise03_093.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_094,loss0_noise03\sequences\loss0_noise03_094.csv,loss0_noise03\sequences\loss0_noise03_094.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_095,loss0_noise03\sequences\loss0_noise03_095.csv,loss0_noise03\sequences\loss0_noise03_095.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_096,loss0_noise03\sequences\loss0_noise03_096.csv,loss0_noise03\sequences\loss0_noise03_096.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_097,loss0_noise03\sequences\loss0_noise03_097.csv,loss0_noise03\sequences\loss0_noise03_097.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_098,loss0_noise03\sequences\loss0_noise03_098.csv,loss0_noise03\sequences\loss0_noise03_098.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
loss0_noise03_099,loss0_noise03\sequences\loss0_noise03_099.csv,loss0_noise03\sequences\loss0_noise03_099.json,0.0,0.3,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
