sequence_name,path,metadata_path,pulse_loss_rate,noise_ratio,known_tags,class_tags
loss0_noise05_030,loss0_noise05\sequences\loss0_noise05_030.csv,loss0_noise05\sequences\loss0_noise05_030.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_031,loss0_noise05\sequences\loss0_noise05_031.csv,loss0_noise05\sequences\loss0_noise05_031.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_032,loss0_noise05\sequences\loss0_noise05_032.csv,loss0_noise05\sequences\loss0_noise05_032.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_033,loss0_noise05\sequences\loss0_noise05_033.csv,loss0_noise05\sequences\loss0_noise05_033.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_034,loss0_noise05\sequences\loss0_noise05_034.csv,loss0_noise05\sequences\loss0_noise05_034.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_035,loss0_noise05\sequences\loss0_noise05_035.csv,loss0_noise05\sequences\loss0_noise05_035.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_036,loss0_noise05\sequences\loss0_noise05_036.csv,loss0_noise05\sequences\loss0_noise05_036.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_037,loss0_noise05\sequences\loss0_noise05_037.csv,loss0_noise05\sequences\loss0_noise05_037.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_038,loss0_noise05\sequences\loss0_noise05_038.csv,loss0_noise05\sequences\loss0_noise05_038.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_039,loss0_noise05\sequences\loss0_noise05_039.csv,loss0_noise05\sequences\loss0_noise05_039.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_040,loss0_noise05\sequences\loss0_noise05_040.csv,loss0_noise05\sequences\loss0_noise05_040.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_041,loss0_noise05\sequences\loss0_noise05_041.csv,loss0_noise05\sequences\loss0_noise05_041.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_042,loss0_noise05\sequences\loss0_noise05_042.csv,loss0_noise05\sequences\loss0_noise05_042.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_043,loss0_noise05\sequences\loss0_noise05_043.csv,loss0_noise05\sequences\loss0_noise05_043.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_044,loss0_noise05\sequences\loss0_noise05_044.csv,loss0_noise05\sequences\loss0_noise05_044.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_045,loss0_noise05\sequences\loss0_noise05_045.csv,loss0_noise05\sequences\loss0_noise05_045.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_046,loss0_noise05\sequences\loss0_noise05_046.csv,loss0_noise05\sequences\loss0_noise05_046.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_047,loss0_noise05\sequences\loss0_noise05_047.csv,loss0_noise05\sequences\loss0_noise05_047.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_048,loss0_noise05\sequences\loss0_noise05_048.csv,loss0_noise05\sequences\loss0_noise05_048.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_049,loss0_noise05\sequences\loss0_noise05_049.csv,loss0_noise05\sequences\loss0_noise05_049.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_050,loss0_noise05\sequences\loss0_noise05_050.csv,loss0_noise05\sequences\loss0_noise05_050.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_051,loss0_noise05\sequences\loss0_noise05_051.csv,loss0_noise05\sequences\loss0_noise05_051.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_052,loss0_noise05\sequences\loss0_noise05_052.csv,loss0_noise05\sequences\loss0_noise05_052.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_053,loss0_noise05\sequences\loss0_noise05_053.csv,loss0_noise05\sequences\loss0_noise05_053.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_054,loss0_noise05\sequences\loss0_noise05_054.csv,loss0_noise05\sequences\loss0_noise05_054.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_055,loss0_noise05\sequences\loss0_noise05_055.csv,loss0_noise05\sequences\loss0_noise05_055.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_056,loss0_noise05\sequences\loss0_noise05_056.csv,loss0_noise05\sequences\loss0_noise05_056.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_057,loss0_noise05\sequences\loss0_noise05_057.csv,loss0_noise05\sequences\loss0_noise05_057.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_058,loss0_noise05\sequences\loss0_noise05_058.csv,loss0_noise05\sequences\loss0_noise05_058.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_059,loss0_noise05\sequences\loss0_noise05_059.csv,loss0_noise05\sequences\loss0_noise05_059.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_060,loss0_noise05\sequences\loss0_noise05_060.csv,loss0_noise05\sequences\loss0_noise05_060.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_061,loss0_noise05\sequences\loss0_noise05_061.csv,loss0_noise05\sequences\loss0_noise05_061.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_062,loss0_noise05\sequences\loss0_noise05_062.csv,loss0_noise05\sequences\loss0_noise05_062.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_063,loss0_noise05\sequences\loss0_noise05_063.csv,loss0_noise05\sequences\loss0_noise05_063.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_064,loss0_noise05\sequences\loss0_noise05_064.csv,loss0_noise05\sequences\loss0_noise05_064.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_065,loss0_noise05\sequences\loss0_noise05_065.csv,loss0_noise05\sequences\loss0_noise05_065.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_066,loss0_noise05\sequences\loss0_noise05_066.csv,loss0_noise05\sequences\loss0_noise05_066.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_067,loss0_noise05\sequences\loss0_noise05_067.csv,loss0_noise05\sequences\loss0_noise05_067.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_068,loss0_noise05\sequences\loss0_noise05_068.csv,loss0_noise05\sequences\loss0_noise05_068.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_069,loss0_noise05\sequences\loss0_noise05_069.csv,loss0_noise05\sequences\loss0_noise05_069.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_070,loss0_noise05\sequences\loss0_noise05_070.csv,loss0_noise05\sequences\loss0_noise05_070.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_071,loss0_noise05\sequences\loss0_noise05_071.csv,loss0_noise05\sequences\loss0_noise05_071.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_072,loss0_noise05\sequences\loss0_noise05_072.csv,loss0_noise05\sequences\loss0_noise05_072.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_073,loss0_noise05\sequences\loss0_noise05_073.csv,loss0_noise05\sequences\loss0_noise05_073.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_074,loss0_noise05\sequences\loss0_noise05_074.csv,loss0_noise05\sequences\loss0_noise05_074.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_075,loss0_noise05\sequences\loss0_noise05_075.csv,loss0_noise05\sequences\loss0_noise05_075.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_076,loss0_noise05\sequences\loss0_noise05_076.csv,loss0_noise05\sequences\loss0_noise05_076.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_077,loss0_noise05\sequences\loss0_noise05_077.csv,loss0_noise05\sequences\loss0_noise05_077.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_078,loss0_noise05\sequences\loss0_noise05_078.csv,loss0_noise05\sequences\loss0_noise05_078.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_079,loss0_noise05\sequences\loss0_noise05_079.csv,loss0_noise05\sequences\loss0_noise05_079.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_080,loss0_noise05\sequences\loss0_noise05_080.csv,loss0_noise05\sequences\loss0_noise05_080.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_081,loss0_noise05\sequences\loss0_noise05_081.csv,loss0_noise05\sequences\loss0_noise05_081.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_082,loss0_noise05\sequences\loss0_noise05_082.csv,loss0_noise05\sequences\loss0_noise05_082.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_083,loss0_noise05\sequences\loss0_noise05_083.csv,loss0_noise05\sequences\loss0_noise05_083.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_084,loss0_noise05\sequences\loss0_noise05_084.csv,loss0_noise05\sequences\loss0_noise05_084.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_085,loss0_noise05\sequences\loss0_noise05_085.csv,loss0_noise05\sequences\loss0_noise05_085.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_086,loss0_noise05\sequences\loss0_noise05_086.csv,loss0_noise05\sequences\loss0_noise05_086.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_087,loss0_noise05\sequences\loss0_noise05_087.csv,loss0_noise05\sequences\loss0_noise05_087.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_088,loss0_noise05\sequences\loss0_noise05_088.csv,loss0_noise05\sequences\loss0_noise05_088.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_089,loss0_noise05\sequences\loss0_noise05_089.csv,loss0_noise05\sequences\loss0_noise05_089.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_090,loss0_noise05\sequences\loss0_noise05_090.csv,loss0_noise05\sequences\loss0_noise05_090.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_091,loss0_noise05\sequences\loss0_noise05_091.csv,loss0_noise05\sequences\loss0_noise05_091.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_092,loss0_noise05\sequences\loss0_noise05_092.csv,loss0_noise05\sequences\loss0_noise05_092.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_093,loss0_noise05\sequences\loss0_noise05_093.csv,loss0_noise05\sequences\loss0_noise05_093.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_094,loss0_noise05\sequences\loss0_noise05_094.csv,loss0_noise05\sequences\loss0_noise05_094.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_095,loss0_noise05\sequences\loss0_noise05_095.csv,loss0_noise05\sequences\loss0_noise05_095.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_096,loss0_noise05\sequences\loss0_noise05_096.csv,loss0_noise05\sequences\loss0_noise05_096.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_097,loss0_noise05\sequences\loss0_noise05_097.csv,loss0_noise05\sequences\loss0_noise05_097.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_098,loss0_noise05\sequences\loss0_noise05_098.csv,loss0_noise05\sequences\loss0_noise05_098.json,0.0,0.5,"1,2,3,4","1,2,3,4"
loss0_noise05_099,loss0_noise05\sequences\loss0_noise05_099.csv,loss0_noise05\sequences\loss0_noise05_099.json,0.0,0.5,"1,2,3,4","1,2,3,4"
