sequence_name,path,metadata_path,pulse_loss_rate,noise_ratio,known_tags,class_tags
train_016,train\sequences\train_016.csv,train\sequences\train_016.json,0.12724117026202392,0.3071772158553116,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_017,train\sequences\train_017.csv,train\sequences\train_017.json,0.2670237757902883,0.17898553465363504,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_018,train\sequences\train_018.csv,train\sequences\train_018.json,0.4595900454181062,0.4053486069759137,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_019,train\sequences\train_019.csv,train\sequences\train_019.json,0.28061658320931565,0.1318710079209358,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_020,train\sequences\train_020.csv,train\sequences\train_020.json,0.2207356148225348,0.2607615658219462,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_021,train\sequences\train_021.csv,train\sequences\train_021.json,0.158119024810345,0.4868772141270917,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_022,train\sequences\train_022.csv,train\sequences\train_022.json,0.46995115861402326,0.1762187650692098,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_023,train\sequences\train_023.csv,train\sequences\train_023.json,0.18032245183058127,0.37941995653532035,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_024,train\sequences\train_024.csv,train\sequences\train_024.json,0.020402134731711707,0.4288278017424777,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_025,train\sequences\train_025.csv,train\sequences\train_025.json,0.22861202343205844,0.3628218425831676,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_026,train\sequences\train_026.csv,train\sequences\train_026.json,0.4397536885358409,0.48571524438383257,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_027,train\sequences\train_027.csv,train\sequences\train_027.json,0.015577216758300427,0.1950546548142214,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_028,train\sequences\train_028.csv,train\sequences\train_028.json,0.3293827102074538,0.2660970216212572,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_029,train\sequences\train_029.csv,train\sequences\train_029.json,0.2837325692988326,0.37442909479375935,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_030,train\sequences\train_030.csv,train\sequences\train_030.json,0.29738845014203324,0.0828168196356564,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_031,train\sequences\train_031.csv,train\sequences\train_031.json,0.11445221749037032,0.49222223394439074,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_032,train\sequences\train_032.csv,train\sequences\train_032.json,0.3919620841842745,0.15624030210585488,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_033,train\sequences\train_033.csv,train\sequences\train_033.json,0.16706471623702562,0.398018810301985,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_034,train\sequences\train_034.csv,train\sequences\train_034.json,0.20462433807057395,0.33321996979671287,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_035,train\sequences\train_035.csv,train\sequences\train_035.json,0.45821710616349154,0.4884283204676585,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_036,train\sequences\train_036.csv,train\sequences\train_036.json,0.012266429025832581,0.425239210636099,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_037,train\sequences\train_037.csv,train\sequences\train_037.json,0.32108924381333126,0.42440388743983526,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_038,train\sequences\train_038.csv,train\sequences\train_038.json,0.2426317935845706,0.42189719974172096,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_039,train\sequences\train_039.csv,train\sequences\train_039.json,0.06852118946836938,0.24320292138239347,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_040,train\sequences\train_040.csv,train\sequences\train_040.json,0.09593463261452334,0.02455589012918119,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_041,train\sequences\train_041.csv,train\sequences\train_041.json,0.4985803189515052,0.08245399080761406,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_042,train\sequences\train_042.csv,train\sequences\train_042.json,0.2440680618107588,0.4867392476041037,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_043,train\sequences\train_043.csv,train\sequences\train_043.json,0.19629480118302045,0.21378713104157276,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_044,train\sequences\train_044.csv,train\sequences\train_044.json,0.12087315602710919,0.28273464613497623,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_045,train\sequences\train_045.csv,train\sequences\train_045.json,0.41205910243731736,0.07327971498421099,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_046,train\sequences\train_046.csv,train\sequences\train_046.json,0.0249611377101861,0.48988416030520227,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_047,train\sequences\train_047.csv,train\sequences\train_047.json,0.38387055229375977,0.3867722976214223,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_048,train\sequences\train_048.csv,train\sequences\train_048.json,0.4552010611512833,0.40092061951920505,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_049,train\sequences\train_049.csv,train\sequences\train_049.json,0.027214070786067635,0.2012872585757695,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_050,train\sequences\train_050.csv,train\sequences\train_050.json,0.1899728792931058,0.453954162097165,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_051,train\sequences\train_051.csv,train\sequences\train_051.json,0.1258985105933279,0.06748012573175993,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_052,train\sequences\train_052.csv,train\sequences\train_052.json,0.457436593612361,0.27661728135771085,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_053,train\sequences\train_053.csv,train\sequences\train_053.json,0.0018619754897706287,0.04137243644277139,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_054,train\sequences\train_054.csv,train\sequences\train_054.json,0.34921085076362907,0.2111525709779184,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_055,train\sequences\train_055.csv,train\sequences\train_055.json,0.3941522640461077,0.061675786968183155,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_056,train\sequences\train_056.csv,train\sequences\train_056.json,0.16044427783872006,0.26091329509190875,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_057,train\sequences\train_057.csv,train\sequences\train_057.json,0.4410821601372503,0.4239658043309236,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_058,train\sequences\train_058.csv,train\sequences\train_058.json,0.09784448834553255,0.41781999734103004,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_059,train\sequences\train_059.csv,train\sequences\train_059.json,0.2947450796969308,0.09543260694140693,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_060,train\sequences\train_060.csv,train\sequences\train_060.json,0.04053174546946092,0.34451523014083657,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_061,train\sequences\train_061.csv,train\sequences\train_061.json,0.25481700962812953,0.4802577728606434,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_062,train\sequences\train_062.csv,train\sequences\train_062.json,0.34603076959862694,0.24557066668164007,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_063,train\sequences\train_063.csv,train\sequences\train_063.json,0.12722439667493707,0.022025392797460963,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_064,train\sequences\train_064.csv,train\sequences\train_064.json,0.08564191550274458,0.20999192711679515,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_065,train\sequences\train_065.csv,train\sequences\train_065.json,0.429011143920791,0.31779272269580705,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_066,train\sequences\train_066.csv,train\sequences\train_066.json,0.46754246029769864,0.2638878743792917,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_067,train\sequences\train_067.csv,train\sequences\train_067.json,0.4231160673802199,0.24782410830507828,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_068,train\sequences\train_068.csv,train\sequences\train_068.json,0.2632095793085169,0.16258307798032012,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_069,train\sequences\train_069.csv,train\sequences\train_069.json,0.3290135326894371,0.051364726119168314,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_070,train\sequences\train_070.csv,train\sequences\train_070.json,0.1887796446423221,0.11512991967569097,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_071,train\sequences\train_071.csv,train\sequences\train_071.json,0.2624132280023316,0.06912079275768157,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_072,train\sequences\train_072.csv,train\sequences\train_072.json,0.05594044664272718,0.11091754724315112,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_073,train\sequences\train_073.csv,train\sequences\train_073.json,0.13997455240485868,0.3520545821549236,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_074,train\sequences\train_074.csv,train\sequences\train_074.json,0.4791783027672833,0.035575938399528384,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_075,train\sequences\train_075.csv,train\sequences\train_075.json,0.1505710138519803,0.034162852277461686,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_076,train\sequences\train_076.csv,train\sequences\train_076.json,0.44781645911134016,0.4139391909738261,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_077,train\sequences\train_077.csv,train\sequences\train_077.json,0.00012371996102211735,0.2479638046909161,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_078,train\sequences\train_078.csv,train\sequences\train_078.json,0.11130650659673469,0.47311479749651963,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_079,train\sequences\train_079.csv,train\sequences\train_079.json,0.08970030577742483,0.25669182241715244,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_080,train\sequences\train_080.csv,train\sequences\train_080.json,0.3712239773343601,0.3402549665247749,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_081,train\sequences\train_081.csv,train\sequences\train_081.json,0.17360425491743298,0.2825977314622782,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_082,train\sequences\train_082.csv,train\sequences\train_082.json,0.4061686952840208,0.10911113016309609,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_083,train\sequences\train_083.csv,train\sequences\train_083.json,0.08160584274659727,0.15966085272335673,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_084,train\sequences\train_084.csv,train\sequences\train_084.json,0.16701363198150332,0.03594372489133263,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_085,train\sequences\train_085.csv,train\sequences\train_085.json,0.4784273267963747,0.2949020594154127,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_086,train\sequences\train_086.csv,train\sequences\train_086.json,0.4703946783904562,0.07694569823900055,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_087,train\sequences\train_087.csv,train\sequences\train_087.json,0.22214904541191427,0.05102458799651499,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_088,train\sequences\train_088.csv,train\sequences\train_088.json,0.055299775122421735,0.43660365922596467,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_089,train\sequences\train_089.csv,train\sequences\train_089.json,0.2912244809404778,0.28408198788664524,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_090,train\sequences\train_090.csv,train\sequences\train_090.json,0.02777221317932993,0.059596067913903095,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_091,train\sequences\train_091.csv,train\sequences\train_091.json,0.07927791794765543,0.04346712330031194,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_092,train\sequences\train_092.csv,train\sequences\train_092.json,0.36147697391053507,0.45437489599847136,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_093,train\sequences\train_093.csv,train\sequences\train_093.json,0.014534503762223872,0.36917792375951114,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_094,train\sequences\train_094.csv,train\sequences\train_094.json,0.26926932485023863,0.23837227583558845,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_095,train\sequences\train_095.csv,train\sequences\train_095.json,0.38023905488305254,0.18870311672068457,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_096,train\sequences\train_096.csv,train\sequences\train_096.json,0.10061284720707125,0.3893030955118268,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_097,train\sequences\train_097.csv,train\sequences\train_097.json,0.4622085433660685,0.379233194441402,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_098,train\sequences\train_098.csv,train\sequences\train_098.json,0.44221038228378734,0.1153174903993684,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_099,train\sequences\train_099.csv,train\sequences\train_099.json,0.4458082808140395,0.374167498161692,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_100,train\sequences\train_100.csv,train\sequences\train_100.json,0.45095273393206,0.2887259824405452,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_101,train\sequences\train_101.csv,train\sequences\train_101.json,0.41959406604796906,0.4506776921133366,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_102,train\sequences\train_102.csv,train\sequences\train_102.json,0.23925850453033604,0.24551143128303332,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_103,train\sequences\train_103.csv,train\sequences\train_103.json,0.13735096221989168,0.21760186403060988,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_104,train\sequences\train_104.csv,train\sequences\train_104.json,0.011566672538299905,0.4350521177437208,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_105,train\sequences\train_105.csv,train\sequences\train_105.json,0.06297022719596918,0.3141396238637407,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_106,train\sequences\train_106.csv,train\sequences\train_106.json,0.37607867403084755,0.12576993923112245,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_107,train\sequences\train_107.csv,train\sequences\train_107.json,0.02595696281678833,0.19155275846723346,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_108,train\sequences\train_108.csv,train\sequences\train_108.json,0.153615111628435,0.14711310711608583,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_109,train\sequences\train_109.csv,train\sequences\train_109.json,0.14782079534157821,0.07653803379617508,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_110,train\sequences\train_110.csv,train\sequences\train_110.json,0.49871149588780045,0.38453953712313116,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_111,train\sequences\train_111.csv,train\sequences\train_111.json,0.3105121295798112,0.04222794101509392,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_112,train\sequences\train_112.csv,train\sequences\train_112.json,0.18511668446988477,0.282580352171318,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_113,train\sequences\train_113.csv,train\sequences\train_113.json,0.11168048928945656,0.18652459523554415,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_114,train\sequences\train_114.csv,train\sequences\train_114.json,0.4121994140820092,0.41023336620526546,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_115,train\sequences\train_115.csv,train\sequences\train_115.json,0.29792055334878553,0.2354161392783377,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_116,train\sequences\train_116.csv,train\sequences\train_116.json,0.34782540296972747,0.450910359196887,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_117,train\sequences\train_117.csv,train\sequences\train_117.json,0.06342335905867907,0.4670398870503617,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_118,train\sequences\train_118.csv,train\sequences\train_118.json,0.1662842116140879,0.3034650723975299,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_119,train\sequences\train_119.csv,train\sequences\train_119.json,0.36936354165775287,0.3491071161157536,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_120,train\sequences\train_120.csv,train\sequences\train_120.json,0.335831900223859,0.24757288886207485,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_121,train\sequences\train_121.csv,train\sequences\train_121.json,0.4602380637398803,0.3886918085979059,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_122,train\sequences\train_122.csv,train\sequences\train_122.json,0.14268399366972417,0.0415906612504931,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_123,train\sequences\train_123.csv,train\sequences\train_123.json,0.07678076198630529,0.3818008963628322,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_124,train\sequences\train_124.csv,train\sequences\train_124.json,0.07044742173869262,0.09817028938739786,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_125,train\sequences\train_125.csv,train\sequences\train_125.json,0.3391723301362355,0.3710427022526211,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_126,train\sequences\train_126.csv,train\sequences\train_126.json,0.16031878909189928,0.14593988399568902,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_127,train\sequences\train_127.csv,train\sequences\train_127.json,0.0010708664160717918,0.07830863645337705,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_128,train\sequences\train_128.csv,train\sequences\train_128.json,0.430331632857109,0.1946660796716589,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_129,train\sequences\train_129.csv,train\sequences\train_129.json,0.4543938418874595,0.3233893536073377,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_130,train\sequences\train_130.csv,train\sequences\train_130.json,0.35065906268287944,0.03192336034744753,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_131,train\sequences\train_131.csv,train\sequences\train_131.json,0.17878979118668537,0.3219764245947019,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_132,train\sequences\train_132.csv,train\sequences\train_132.json,0.47776562958227,0.10524615666185794,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_133,train\sequences\train_133.csv,train\sequences\train_133.json,0.34725346968125553,0.2032363109847764,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_134,train\sequences\train_134.csv,train\sequences\train_134.json,0.3458323397999004,0.30513696157372616,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_135,train\sequences\train_135.csv,train\sequences\train_135.json,0.35080063408580797,0.07731208201846762,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_136,train\sequences\train_136.csv,train\sequences\train_136.json,0.32058130825628106,0.27028873355246513,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_137,train\sequences\train_137.csv,train\sequences\train_137.json,0.09090769944335186,0.35812520790005653,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_138,train\sequences\train_138.csv,train\sequences\train_138.json,0.44591754528257643,0.2763282738171703,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_139,train\sequences\train_139.csv,train\sequences\train_139.json,0.13577232208163992,0.34662899183996587,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_140,train\sequences\train_140.csv,train\sequences\train_140.json,0.010944722448711697,0.35877216081202123,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_141,train\sequences\train_141.csv,train\sequences\train_141.json,0.2929037522212493,0.04370328412707991,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_142,train\sequences\train_142.csv,train\sequences\train_142.json,0.20317902851043224,0.18622919863724918,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_143,train\sequences\train_143.csv,train\sequences\train_143.json,0.21783555809527255,0.36132090140099343,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_144,train\sequences\train_144.csv,train\sequences\train_144.json,0.06627858362230737,0.4485017212129398,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_145,train\sequences\train_145.csv,train\sequences\train_145.json,0.054855232816327815,0.06282498077107962,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_146,train\sequences\train_146.csv,train\sequences\train_146.json,0.338216997228406,0.48675463840037403,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_147,train\sequences\train_147.csv,train\sequences\train_147.json,0.3061882752273621,0.25619973153912023,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_148,train\sequences\train_148.csv,train\sequences\train_148.json,0.42850998455527045,0.4973615861785186,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_149,train\sequences\train_149.csv,train\sequences\train_149.json,0.054204929105453714,0.11773272474385432,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_150,train\sequences\train_150.csv,train\sequences\train_150.json,0.033796536905368824,0.32936355232207526,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_151,train\sequences\train_151.csv,train\sequences\train_151.json,0.3607838258673698,0.10507565206025754,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_152,train\sequences\train_152.csv,train\sequences\train_152.json,0.091474739846366,0.32398625177004825,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_153,train\sequences\train_153.csv,train\sequences\train_153.json,0.42824516961823744,0.2646598803083511,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_154,train\sequences\train_154.csv,train\sequences\train_154.json,0.4333131546628579,0.013591994378453987,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_155,train\sequences\train_155.csv,train\sequences\train_155.json,0.45290425509979926,0.01732980311536908,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_156,train\sequences\train_156.csv,train\sequences\train_156.json,0.2794997626123871,0.3753643833714224,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_157,train\sequences\train_157.csv,train\sequences\train_157.json,0.34283178531299224,0.1288394831201684,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_158,train\sequences\train_158.csv,train\sequences\train_158.json,0.4600138607795898,0.3748514396576063,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
train_159,train\sequences\train_159.csv,train\sequences\train_159.json,0.3797612544560656,0.4994952089104374,"1,2,3,4,5,6,7","1,2,3,4,5,6,7"
