sequence_name,path,metadata_path,pulse_loss_rate,noise_ratio,known_tags,class_tags
loss0_noise04_020,loss0_noise04\sequences\loss0_noise04_020.csv,loss0_noise04\sequences\loss0_noise04_020.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_021,loss0_noise04\sequences\loss0_noise04_021.csv,loss0_noise04\sequences\loss0_noise04_021.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_022,loss0_noise04\sequences\loss0_noise04_022.csv,loss0_noise04\sequences\loss0_noise04_022.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_023,loss0_noise04\sequences\loss0_noise04_023.csv,loss0_noise04\sequences\loss0_noise04_023.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_024,loss0_noise04\sequences\loss0_noise04_024.csv,loss0_noise04\sequences\loss0_noise04_024.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_025,loss0_noise04\sequences\loss0_noise04_025.csv,loss0_noise04\sequences\loss0_noise04_025.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_026,loss0_noise04\sequences\loss0_noise04_026.csv,loss0_noise04\sequences\loss0_noise04_026.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_027,loss0_noise04\sequences\loss0_noise04_027.csv,loss0_noise04\sequences\loss0_noise04_027.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_028,loss0_noise04\sequences\loss0_noise04_028.csv,loss0_noise04\sequences\loss0_noise04_028.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_029,loss0_noise04\sequences\loss0_noise04_029.csv,loss0_noise04\sequences\loss0_noise04_029.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_030,loss0_noise04\sequences\loss0_noise04_030.csv,loss0_noise04\sequences\loss0_noise04_030.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_031,loss0_noise04\sequences\loss0_noise04_031.csv,loss0_noise04\sequences\loss0_noise04_031.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_032,loss0_noise04\sequences\loss0_noise04_032.csv,loss0_noise04\sequences\loss0_noise04_032.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_033,loss0_noise04\sequences\loss0_noise04_033.csv,loss0_noise04\sequences\loss0_noise04_033.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_034,loss0_noise04\sequences\loss0_noise04_034.csv,loss0_noise04\sequences\loss0_noise04_034.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_035,loss0_noise04\sequences\loss0_noise04_035.csv,loss0_noise04\sequences\loss0_noise04_035.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_036,loss0_noise04\sequences\loss0_noise04_036.csv,loss0_noise04\sequences\loss0_noise04_036.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_037,loss0_noise04\sequences\loss0_noise04_037.csv,loss0_noise04\sequences\loss0_noise04_037.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_038,loss0_noise04\sequences\loss0_noise04_038.csv,loss0_noise04\sequences\loss0_noise04_038.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_039,loss0_noise04\sequences\loss0_noise04_039.csv,loss0_noise04\sequences\loss0_noise04_039.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_040,loss0_noise04\sequences\loss0_noise04_040.csv,loss0_noise04\sequences\loss0_noise04_040.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_041,loss0_noise04\sequences\loss0_noise04_041.csv,loss0_noise04\sequences\loss0_noise04_041.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_042,loss0_noise04\sequences\loss0_noise04_042.csv,loss0_noise04\sequences\loss0_noise04_042.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_043,loss0_noise04\sequences\loss0_noise04_043.csv,loss0_noise04\sequences\loss0_noise04_043.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_044,loss0_noise04\sequences\loss0_noise04_044.csv,loss0_noise04\sequences\loss0_noise04_044.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_045,loss0_noise04\sequences\loss0_noise04_045.csv,loss0_noise04\sequences\loss0_noise04_045.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_046,loss0_noise04\sequences\loss0_noise04_046.csv,loss0_noise04\sequences\loss0_noise04_046.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_047,loss0_noise04\sequences\loss0_noise04_047.csv,loss0_noise04\sequences\loss0_noise04_047.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_048,loss0_noise04\sequences\loss0_noise04_048.csv,loss0_noise04\sequences\loss0_noise04_048.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_049,loss0_noise04\sequences\loss0_noise04_049.csv,loss0_noise04\sequences\loss0_noise04_049.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_050,loss0_noise04\sequences\loss0_noise04_050.csv,loss0_noise04\sequences\loss0_noise04_050.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_051,loss0_noise04\sequences\loss0_noise04_051.csv,loss0_noise04\sequences\loss0_noise04_051.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_052,loss0_noise04\sequences\loss0_noise04_052.csv,loss0_noise04\sequences\loss0_noise04_052.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_053,loss0_noise04\sequences\loss0_noise04_053.csv,loss0_noise04\sequences\loss0_noise04_053.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_054,loss0_noise04\sequences\loss0_noise04_054.csv,loss0_noise04\sequences\loss0_noise04_054.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_055,loss0_noise04\sequences\loss0_noise04_055.csv,loss0_noise04\sequences\loss0_noise04_055.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_056,loss0_noise04\sequences\loss0_noise04_056.csv,loss0_noise04\sequences\loss0_noise04_056.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_057,loss0_noise04\sequences\loss0_noise04_057.csv,loss0_noise04\sequences\loss0_noise04_057.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_058,loss0_noise04\sequences\loss0_noise04_058.csv,loss0_noise04\sequences\loss0_noise04_058.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_059,loss0_noise04\sequences\loss0_noise04_059.csv,loss0_noise04\sequences\loss0_noise04_059.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_060,loss0_noise04\sequences\loss0_noise04_060.csv,loss0_noise04\sequences\loss0_noise04_060.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_061,loss0_noise04\sequences\loss0_noise04_061.csv,loss0_noise04\sequences\loss0_noise04_061.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_062,loss0_noise04\sequences\loss0_noise04_062.csv,loss0_noise04\sequences\loss0_noise04_062.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_063,loss0_noise04\sequences\loss0_noise04_063.csv,loss0_noise04\sequences\loss0_noise04_063.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_064,loss0_noise04\sequences\loss0_noise04_064.csv,loss0_noise04\sequences\loss0_noise04_064.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_065,loss0_noise04\sequences\loss0_noise04_065.csv,loss0_noise04\sequences\loss0_noise04_065.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_066,loss0_noise04\sequences\loss0_noise04_066.csv,loss0_noise04\sequences\loss0_noise04_066.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_067,loss0_noise04\sequences\loss0_noise04_067.csv,loss0_noise04\sequences\loss0_noise04_067.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_068,loss0_noise04\sequences\loss0_noise04_068.csv,loss0_noise04\sequences\loss0_noise04_068.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_069,loss0_noise04\sequences\loss0_noise04_069.csv,loss0_noise04\sequences\loss0_noise04_069.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_070,loss0_noise04\sequences\loss0_noise04_070.csv,loss0_noise04\sequences\loss0_noise04_070.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_071,loss0_noise04\sequences\loss0_noise04_071.csv,loss0_noise04\sequences\loss0_noise04_071.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_072,loss0_noise04\sequences\loss0_noise04_072.csv,loss0_noise04\sequences\loss0_noise04_072.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_073,loss0_noise04\sequences\loss0_noise04_073.csv,loss0_noise04\sequences\loss0_noise04_073.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_074,loss0_noise04\sequences\loss0_noise04_074.csv,loss0_noise04\sequences\loss0_noise04_074.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_075,loss0_noise04\sequences\loss0_noise04_075.csv,loss0_noise04\sequences\loss0_noise04_075.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_076,loss0_noise04\sequences\loss0_noise04_076.csv,loss0_noise04\sequences\loss0_noise04_076.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_077,loss0_noise04\sequences\loss0_noise04_077.csv,loss0_noise04\sequences\loss0_noise04_077.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_078,loss0_noise04\sequences\loss0_noise04_078.csv,loss0_noise04\sequences\loss0_noise04_078.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_079,loss0_noise04\sequences\loss0_noise04_079.csv,loss0_noise04\sequences\loss0_noise04_079.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_080,loss0_noise04\sequences\loss0_noise04_080.csv,loss0_noise04\sequences\loss0_noise04_080.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_081,loss0_noise04\sequences\loss0_noise04_081.csv,loss0_noise04\sequences\loss0_noise04_081.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_082,loss0_noise04\sequences\loss0_noise04_082.csv,loss0_noise04\sequences\loss0_noise04_082.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_083,loss0_noise04\sequences\loss0_noise04_083.csv,loss0_noise04\sequences\loss0_noise04_083.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_084,loss0_noise04\sequences\loss0_noise04_084.csv,loss0_noise04\sequences\loss0_noise04_084.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_085,loss0_noise04\sequences\loss0_noise04_085.csv,loss0_noise04\sequences\loss0_noise04_085.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_086,loss0_noise04\sequences\loss0_noise04_086.csv,loss0_noise04\sequences\loss0_noise04_086.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_087,loss0_noise04\sequences\loss0_noise04_087.csv,loss0_noise04\sequences\loss0_noise04_087.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_088,loss0_noise04\sequences\loss0_noise04_088.csv,loss0_noise04\sequences\loss0_noise04_088.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_089,loss0_noise04\sequences\loss0_noise04_089.csv,loss0_noise04\sequences\loss0_noise04_089.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_090,loss0_noise04\sequences\loss0_noise04_090.csv,loss0_noise04\sequences\loss0_noise04_090.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_091,loss0_noise04\sequences\loss0_noise04_091.csv,loss0_noise04\sequences\loss0_noise04_091.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_092,loss0_noise04\sequences\loss0_noise04_092.csv,loss0_noise04\sequences\loss0_noise04_092.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_093,loss0_noise04\sequences\loss0_noise04_093.csv,loss0_noise04\sequences\loss0_noise04_093.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_094,loss0_noise04\sequences\loss0_noise04_094.csv,loss0_noise04\sequences\loss0_noise04_094.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_095,loss0_noise04\sequences\loss0_noise04_095.csv,loss0_noise04\sequences\loss0_noise04_095.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_096,loss0_noise04\sequences\loss0_noise04_096.csv,loss0_noise04\sequences\loss0_noise04_096.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_097,loss0_noise04\sequences\loss0_noise04_097.csv,loss0_noise04\sequences\loss0_noise04_097.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_098,loss0_noise04\sequences\loss0_noise04_098.csv,loss0_noise04\sequences\loss0_noise04_098.json,0.0,0.4,"1,4,5,7","1,4,5,7"
loss0_noise04_099,loss0_noise04\sequences\loss0_noise04_099.csv,loss0_noise04\sequences\loss0_noise04_099.json,0.0,0.4,"1,4,5,7","1,4,5,7"
